,BE_VRE-ONS-LW_RG1_50,BE_VRE-ONS-LW_RG2_50,BE_VRE-ONS-LW_RG3_50,DE4-N_VRE-ONS-LW_RG2_50,DE4-N_VRE-ONS-LW_RG3_50,DE4-E_VRE-ONS-LW_RG1_50,DE4-E_VRE-ONS-LW_RG2_50,DE4-E_VRE-ONS-LW_RG3_50,DE4-S_VRE-ONS-LW_RG1_50,DE4-S_VRE-ONS-LW_RG2_50,DE4-S_VRE-ONS-LW_RG3_50,DE4-W_VRE-ONS-LW_RG1_50,DE4-W_VRE-ONS-LW_RG2_50,DE4-W_VRE-ONS-LW_RG3_50,DK1_VRE-ONS-LW_RG3_50,DK2_VRE-ONS-LW_RG3_50,EE_VRE-ONS-LW_RG1_50,EE_VRE-ONS-LW_RG2_50,EE_VRE-ONS-LW_RG3_50,FIN_VRE-ONS-LW_RG1_50,FIN_VRE-ONS-LW_RG2_50,FIN_VRE-ONS-LW_RG3_50,FR_VRE-ONS-LW_RG1_50,FR_VRE-ONS-LW_RG2_50,FR_VRE-ONS-LW_RG3_50,UK_VRE-ONS-LW_RG3_50,LT_VRE-ONS-LW_RG1_50,LT_VRE-ONS-LW_RG2_50,LT_VRE-ONS-LW_RG3_50,LV_VRE-ONS-LW_RG1_50,LV_VRE-ONS-LW_RG2_50,LV_VRE-ONS-LW_RG3_50,NL_VRE-ONS-LW_RG1_50,NL_VRE-ONS-LW_RG2_50,NL_VRE-ONS-LW_RG3_50,NO1_VRE-ONS-LW_RG1_50,NO1_VRE-ONS-LW_RG2_50,NO1_VRE-ONS-LW_RG3_50,NO2_VRE-ONS-LW_RG2_50,NO2_VRE-ONS-LW_RG3_50,NO3_VRE-ONS-LW_RG2_50,NO3_VRE-ONS-LW_RG3_50,NO4_VRE-ONS-LW_RG2_50,NO4_VRE-ONS-LW_RG3_50,NO5_VRE-ONS-LW_RG2_50,NO5_VRE-ONS-LW_RG3_50,PL_VRE-ONS-LW_RG1_50,PL_VRE-ONS-LW_RG2_50,PL_VRE-ONS-LW_RG3_50,SE1_VRE-ONS-LW_RG2_50,SE1_VRE-ONS-LW_RG3_50,SE2_VRE-ONS-LW_RG1_50,SE2_VRE-ONS-LW_RG2_50,SE2_VRE-ONS-LW_RG3_50,SE3_VRE-ONS-LW_RG1_50,SE3_VRE-ONS-LW_RG2_50,SE3_VRE-ONS-LW_RG3_50,SE4_VRE-ONS-LW_RG1_50,SE4_VRE-ONS-LW_RG2_50,SE4_VRE-ONS-LW_RG3_50,Time
271453,6.188976,5.27383,4.588089,2.377778,1.279885,2.32119,2.269648,2.296684,2.710455,2.790225,2.849204,2.786459,2.306144,2.886717,4.495323,4.227685,7.617087,7.953439,7.700195,9.045583,6.907192,6.312429,8.834582,7.118811,3.897194,11.27111,7.698433,8.700244,8.623392,7.587441,7.945892,7.565234,2.878298,2.29393,3.186096,3.773144,4.607684,4.228778,8.524922,7.506951,7.115757,6.0304,8.497643,8.868454,5.599523,5.359873,3.2467,3.633529,3.673768,4.628193,4.493553,6.095526,3.859341,2.826273,4.43853,4.94568,5.999449,6.24593,4.693458,3.906638,19/12/2012 13:00:00
271454,6.72696,5.863353,5.122459,2.736376,1.519115,1.95973,2.1936,2.246295,2.691489,2.713104,2.828017,2.962912,2.391533,2.907297,5.032084,4.507399,7.71619,8.24428,8.063704,9.091335,6.973463,6.403337,8.752159,7.216663,4.025876,11.24182,7.617699,8.740228,8.722429,7.701446,8.126415,7.777301,3.187406,2.725785,3.319533,3.821535,4.551209,4.232082,8.670393,7.609763,6.969634,5.956451,8.421268,8.738809,5.261339,5.234241,3.428685,3.823549,3.910252,4.438642,4.444582,6.152044,3.855173,2.829908,4.467633,5.065876,6.176358,6.417306,4.944086,4.239745,19/12/2012 14:00:00
271455,7.534104,6.684494,6.069735,2.928993,1.702726,1.903192,2.170432,2.230047,2.72546,2.651098,2.870899,3.279394,2.50395,3.160904,5.548472,4.930632,7.793688,8.504174,8.375169,9.036249,7.023737,6.472706,8.861186,7.542294,4.499888,11.29788,7.501982,8.77428,8.829268,7.817343,8.220367,7.879455,3.835111,3.327125,3.987666,4.060063,4.611896,4.301496,9.034271,7.83523,6.788474,5.879146,8.387058,8.571229,5.189072,5.362281,3.695024,4.130487,4.214288,4.232721,4.452912,6.173295,3.854333,2.835711,4.639211,5.249296,6.36033,6.536861,5.415609,4.724945,19/12/2012 15:00:00
271456,8.596364,7.743218,7.309624,2.930043,1.778498,2.127605,2.091205,2.248162,2.987475,2.754644,2.979713,3.605788,2.690619,3.652721,5.802813,5.310261,7.850699,8.621755,8.480613,8.87027,7.024725,6.511147,9.212228,8.104712,5.337329,11.37474,7.301564,8.708026,8.850591,7.849271,8.161112,7.830634,4.738478,4.120206,5.019122,4.312321,4.651018,4.384778,9.464141,8.008385,6.706768,5.84447,8.276437,8.350832,5.301766,5.576061,3.891609,4.465771,4.477801,3.995583,4.498835,6.251801,3.858539,2.793933,4.764041,5.335068,6.403453,6.708151,5.826801,5.02908,19/12/2012 16:00:00
271457,9.412306,8.590827,8.317776,2.755084,1.859209,2.376741,2.088293,2.299376,3.259149,3.016021,3.139526,3.902376,3.003876,4.17869,5.730379,5.480416,7.928715,8.634847,8.462334,8.653839,6.993107,6.50509,9.679114,8.747313,6.266145,11.3662,7.112829,8.506283,8.736302,7.701315,8.044876,7.729558,5.529375,4.754614,5.982514,4.330846,4.652342,4.466532,9.751569,8.033102,6.723919,5.852015,8.127548,8.120731,5.447326,5.706406,3.965134,4.752182,4.640441,3.762151,4.536618,6.356845,3.858902,2.755568,4.719636,5.321411,6.349294,6.953862,5.945616,5.065146,19/12/2012 17:00:00
271458,9.838962,9.010137,8.859115,2.701577,2.091066,2.556074,2.23208,2.467127,3.704366,3.383921,3.265724,4.266362,3.417377,4.697044,5.545507,5.418272,7.935929,8.564297,8.384522,8.368931,6.920331,6.445605,10.14775,9.287499,6.978687,11.25896,7.126403,8.307522,8.524272,7.429472,7.944372,7.631662,6.039522,5.174437,6.736,4.252161,4.682605,4.543757,9.84411,7.879532,6.703353,5.862332,7.967655,7.888212,5.651548,5.840485,4.018562,4.968574,4.735476,3.579969,4.504064,6.397576,3.845817,2.754502,4.726068,5.271427,6.24985,6.991984,5.788311,5.029894,19/12/2012 18:00:00
271459,10.04844,9.289491,9.154713,2.913726,2.589733,2.539289,2.463265,2.723787,4.36898,3.766155,3.338315,4.707064,3.882601,5.124599,5.436519,5.197634,7.886014,8.472923,8.310073,8.068343,6.781189,6.357174,10.62028,9.68098,7.51845,11.09686,7.186666,8.21483,8.346852,7.219723,7.881423,7.552205,6.300327,5.547075,7.275772,4.307222,4.745059,4.5455,9.897629,7.677534,6.690754,5.956725,7.746312,7.654078,5.883475,5.96274,4.116145,5.13459,4.753488,3.422201,4.414013,6.341144,3.80382,2.781399,4.821098,5.156797,6.115917,6.806203,5.518216,4.875748,19/12/2012 19:00:00
271460,10.10437,9.60422,9.358675,3.262751,3.157667,2.368857,2.614351,2.905724,5.074458,4.096244,3.412225,5.300187,4.361082,5.40929,5.440688,5.036583,7.826168,8.34739,8.205152,7.88183,6.609108,6.266576,11.13729,9.969077,8.006282,10.92736,7.085321,8.138383,8.249369,7.152425,7.791214,7.475912,6.485701,6.032405,7.690501,4.372801,4.726085,4.529925,10.02836,7.538323,6.778124,6.123541,7.550357,7.463907,6.230479,6.113389,4.242586,5.182671,4.696322,3.281967,4.357076,6.25247,3.819728,2.88492,4.803036,5.018784,5.953782,6.546422,5.220647,4.610479,19/12/2012 20:00:00
271461,10.29006,9.844403,9.49933,3.681077,3.586324,2.359747,2.7175,2.859215,5.728046,4.451553,3.530849,5.982605,4.852579,5.628561,5.622036,4.887648,7.677207,8.164658,8.084467,7.751859,6.478774,6.197585,11.65356,10.24577,8.484449,10.83381,6.910594,8.030865,8.184785,7.188354,7.687662,7.431312,6.972847,6.585685,8.113677,4.435307,4.625616,4.457251,10.1415,7.452847,6.955055,6.216324,7.340843,7.263979,6.603216,6.300957,4.278198,5.066342,4.60273,3.178692,4.371588,6.234657,3.906115,3.069972,4.702698,4.908327,5.74695,6.363896,4.987888,4.293868,19/12/2012 21:00:00
271462,10.7704,9.997117,9.70731,4.113637,3.952748,2.505841,2.958107,2.741918,6.440945,4.910958,3.798645,6.68405,5.321109,5.848367,6.037375,4.76525,7.418283,7.98846,7.969665,7.579751,6.376323,6.144438,12.15033,10.55187,8.906502,10.74066,6.744227,7.949585,8.07681,7.201671,7.627116,7.405591,7.592824,7.043951,8.499448,4.559594,4.544642,4.334443,10.08523,7.415987,7.161922,6.255333,7.170364,7.05073,6.786807,6.348249,4.107489,4.874165,4.508889,3.087529,4.410562,6.278577,3.978302,3.27281,4.725191,4.820236,5.559927,6.327805,4.933219,4.151796,19/12/2012 22:00:00
271463,11.29146,10.21894,9.963024,4.422663,4.293683,2.785995,3.274959,2.762578,7.125864,5.423143,4.190429,7.246349,5.756327,6.10092,6.528372,4.888323,7.217987,7.854328,7.863316,7.396868,6.278584,6.101991,12.62001,10.87418,9.215689,10.50616,6.586719,7.837588,7.912624,7.126853,7.550102,7.343202,7.949321,7.380228,8.730419,4.648858,4.481934,4.221681,9.935316,7.329012,7.392238,6.35619,7.137298,6.879478,6.764581,6.225883,3.823147,4.715609,4.431964,3.006748,4.410004,6.381432,4.056444,3.399804,4.863629,4.801402,5.418953,6.443612,5.02815,4.28399,19/12/2012 23:00:00
271464,11.5857,10.54964,10.21652,4.543445,4.499853,3.213948,3.622639,2.905576,7.498796,5.874307,4.6174,7.501379,6.161599,6.364598,6.868598,5.35291,7.071228,7.697994,7.768365,7.259045,6.203498,6.056136,13.05948,11.18428,9.460482,10.24714,6.476003,7.642655,7.714684,6.984117,7.389818,7.183986,8.152316,7.666463,8.964422,4.665057,4.417254,4.129368,9.945218,7.247712,7.480254,6.40199,7.149765,6.764939,6.532279,6.013182,3.56637,4.675522,4.399941,2.957374,4.334442,6.483961,4.10372,3.436699,5.039707,4.891439,5.350356,6.767136,5.24399,4.522944,20/12/2012 00:00:00
271465,11.63451,10.8473,10.48024,4.600503,4.554611,3.65186,3.974668,3.146849,7.689066,6.193051,5.020381,7.604674,6.481316,6.613967,7.010294,5.95342,6.925618,7.575408,7.667433,7.138988,6.158504,6.004417,13.40384,11.41393,9.692532,10.22337,6.416368,7.404929,7.485834,6.85939,7.208735,6.959489,8.502425,7.979733,9.263528,4.659482,4.328121,4.019886,10.14935,7.286127,7.316732,6.301898,7.127001,6.663177,6.194835,5.864372,3.439039,4.764428,4.457297,2.931558,4.194136,6.571969,4.109772,3.45334,5.160716,5.032631,5.392518,7.178907,5.506166,4.731161,20/12/2012 01:00:00
271466,11.68925,11.04245,10.64908,4.599035,4.51947,3.983824,4.284626,3.426886,7.896091,6.39986,5.292359,7.692403,6.683345,6.806008,6.986132,6.385262,6.767792,7.449697,7.513742,6.955538,6.13265,5.954843,13.54772,11.54494,9.887556,10.37067,6.440114,7.22962,7.269655,6.807088,7.05004,6.724701,8.921411,8.342914,9.47105,4.701354,4.200785,3.822013,10.35553,7.519203,7.039389,6.185418,7.071287,6.600299,5.940434,5.864171,3.434063,4.9333,4.58169,2.957599,4.116419,6.551075,4.086714,3.448337,5.14385,5.131371,5.451926,7.606326,5.785838,4.862768,20/12/2012 02:00:00
271467,11.79241,11.26204,10.73422,4.549189,4.471448,4.161651,4.558064,3.665548,8.095629,6.555087,5.42825,7.757306,6.811244,6.948629,6.884116,6.605237,6.65381,7.260153,7.326625,6.701422,6.099012,5.923353,13.50195,11.63318,10.07121,10.54862,6.510179,7.141656,7.133029,6.739175,6.869025,6.500681,9.441435,8.781192,9.687356,4.78538,4.074742,3.575891,10.65087,7.87021,6.832971,6.099575,7.025404,6.626707,5.85742,6.021791,3.537302,5.126767,4.709851,3.047331,4.167489,6.442235,4.017586,3.390828,5.099139,5.161077,5.381807,7.997161,6.04455,4.920673,20/12/2012 03:00:00
271468,11.84367,11.43493,10.92591,4.635973,4.611946,4.371064,4.788043,3.896596,8.291551,6.71101,5.549109,7.820521,6.991824,7.155195,6.838074,6.690114,6.621956,7.119567,7.233834,6.482711,6.058828,5.897908,13.35743,11.74332,10.26621,10.82205,6.553109,7.064049,7.045594,6.593369,6.722801,6.355809,10.07461,9.291545,10.06174,4.931901,4.037093,3.420334,11.04386,8.267918,6.710862,6.020492,6.897739,6.67744,5.870437,6.332323,3.705504,5.306149,4.816195,3.080193,4.250906,6.347642,3.93673,3.303657,5.136316,5.156995,5.153286,8.160876,6.229089,5.000191,20/12/2012 04:00:00
271469,11.84348,11.5414,11.27894,5.107091,5.163168,4.74918,5.037613,4.214189,8.445271,6.907853,5.767853,8.027494,7.367236,7.484594,6.853619,6.663221,6.622012,7.116271,7.272935,6.321374,6.028635,5.848657,13.28158,11.85256,10.47241,11.19441,6.549231,6.979893,6.942007,6.485576,6.680727,6.30425,10.5932,9.856207,10.50149,4.99642,4.049701,3.432593,11.30681,8.558766,6.501154,5.96383,6.675894,6.672619,6.108373,6.773692,3.850361,5.45731,4.889272,2.957426,4.23549,6.24671,3.861271,3.26118,5.263339,5.20875,4.863531,8.1415,6.414125,5.121228,20/12/2012 05:00:00
271470,11.86374,11.73072,11.59685,5.912729,6.030339,5.271654,5.431403,4.635889,8.538422,7.083334,6.058296,8.405129,7.88941,7.892194,6.959031,6.533034,6.638658,7.200699,7.402436,6.123683,5.979227,5.792853,13.28587,11.95116,10.64399,11.53656,6.483315,6.882178,6.899362,6.476468,6.679976,6.321292,11.06923,10.47498,10.87914,4.857307,4.029293,3.547835,11.3931,8.520136,6.274372,5.998037,6.551809,6.606397,6.7199,7.139733,3.964554,5.593783,4.948163,2.766045,4.0205,6.160693,3.81766,3.307163,5.474115,5.298104,4.622976,8.115662,6.550956,5.093061,20/12/2012 06:00:00
271471,11.93536,11.97383,11.78422,6.809293,6.91502,5.978511,5.915453,5.062323,8.573692,7.195215,6.295628,8.862577,8.412586,8.286753,7.22547,6.494624,6.684682,7.270407,7.429433,5.911168,5.880576,5.720276,13.29636,12.10922,10.72647,11.81398,6.453475,6.841975,6.948226,6.396759,6.630181,6.348024,11.57877,11.03763,11.13974,4.531417,4.021803,3.702907,11.49251,8.35436,6.207473,6.035939,6.643076,6.555073,7.365132,7.221985,4.091511,5.690878,5.007965,2.607008,3.701845,6.115839,3.831314,3.406883,5.726379,5.373013,4.542679,8.04596,6.57138,4.95132,20/12/2012 07:00:00
271472,11.9667,12.05433,11.76455,7.533155,7.524771,6.678245,6.318861,5.404061,8.624789,7.289369,6.43381,9.344154,8.828335,8.564135,7.573658,6.740239,6.656107,7.204123,7.299563,5.752069,5.784861,5.619417,13.36131,12.29651,10.73585,12.02084,6.403005,6.784201,6.93039,6.240053,6.532958,6.336792,11.99448,11.28944,11.28241,4.275971,4.163015,3.915521,11.61421,8.259037,6.100974,5.889449,6.807528,6.540605,7.854081,7.214029,4.258136,5.657173,4.989133,2.485093,3.519146,6.046037,3.887027,3.490343,5.876421,5.470453,4.608396,8.133075,6.583562,4.833825,20/12/2012 08:00:00
271473,11.74266,11.80797,11.48591,7.896147,7.900681,6.984041,6.482768,5.484751,8.666118,7.291598,6.377577,9.738773,9.059857,8.638214,7.852773,7.135516,6.493931,6.969046,7.041856,5.631475,5.703486,5.484099,13.30911,12.36739,10.57326,12.06308,6.104878,6.534286,6.751348,5.943089,6.300114,6.152634,12.17565,11.19867,11.32131,4.26274,4.409537,4.107472,11.66856,8.240602,5.839425,5.690762,6.996672,6.552392,8.250912,7.329096,4.393996,5.42829,4.822043,2.399877,3.524765,5.89737,3.959765,3.567012,5.796424,5.537719,4.704184,8.507343,6.584417,4.715499,20/12/2012 09:00:00
271474,11.30205,11.37095,11.13859,8.052797,8.160424,6.954539,6.497594,5.297924,8.521817,7.106536,6.138425,9.951464,9.106791,8.576859,8.054978,7.455943,6.254886,6.543596,6.530625,5.525603,5.588385,5.279834,13.15374,12.24711,10.23702,11.94863,5.668888,6.213731,6.504333,5.509606,5.87963,5.755119,12.2192,11.01716,11.28762,4.292294,4.522903,4.124752,11.69205,8.270504,5.696013,5.602395,7.232831,6.616396,8.471329,7.507105,4.422312,5.106233,4.630341,2.374086,3.637786,5.827394,4.062508,3.681451,5.534741,5.393319,4.722827,8.919843,6.462889,4.575888,20/12/2012 10:00:00
271475,10.90967,10.93185,10.81709,8.171408,8.308921,6.948346,6.53044,5.171309,8.281747,6.840631,5.861432,10.00682,9.100388,8.563038,8.408443,7.726007,6.018364,6.048872,5.970603,5.482279,5.414289,5.090185,13.01307,12.0494,9.957191,11.77065,5.439254,6.015353,6.295738,5.239304,5.494913,5.39585,12.29658,10.96195,11.30767,4.170027,4.410026,3.910295,11.78456,8.269402,5.868864,5.578025,7.366752,6.708643,8.451201,7.542933,4.339533,4.897992,4.571157,2.398828,3.769696,5.943938,4.206961,3.783756,5.183581,5.05985,4.632157,9.192154,6.281606,4.40744,20/12/2012 11:00:00
271476,10.70655,10.59165,10.43765,8.298475,8.510121,7.091733,6.620152,5.298397,8.185607,6.690722,5.648396,10.0364,9.23982,8.713372,8.88028,8.233174,5.889343,5.870717,5.792034,5.456581,5.2733,5.033496,12.7605,11.87157,9.880219,11.59929,5.383321,5.952777,6.207089,5.221982,5.354561,5.285013,12.49347,11.09912,11.35642,3.899544,4.180193,3.6001,12.03319,8.376834,6.165763,5.562223,7.337117,6.789657,8.327677,7.443439,4.297335,4.91531,4.660728,2.419609,3.831182,6.175185,4.329953,3.876363,4.965226,4.878151,4.486053,9.345251,6.226655,4.373447,20/12/2012 12:00:00
271477,10.76234,10.49785,10.18994,8.617682,8.930021,7.313162,6.793483,5.614707,8.215323,6.734643,5.669658,10.19825,9.664907,9.008726,9.278288,8.813532,5.933041,6.0766,6.160516,5.382094,5.251493,5.086719,12.57288,11.73947,9.92557,11.40389,5.525168,6.081194,6.315249,5.348917,5.45158,5.472649,12.76329,11.39137,11.26696,3.712683,4.05802,3.409805,12.30558,8.664931,6.439737,5.602112,7.413639,6.861708,8.341167,7.471031,4.47015,5.149944,4.863615,2.445879,3.800162,6.350914,4.451432,4.051567,5.046283,4.978324,4.341532,9.470548,6.395722,4.687514,20/12/2012 13:00:00
271478,11.0927,10.76738,10.25168,9.108005,9.496149,7.526877,7.098455,6.071453,8.325643,6.987685,5.972922,10.62582,10.27931,9.347675,9.744617,9.087618,6.213856,6.516018,6.821087,5.374059,5.283959,5.133828,12.44577,11.66994,9.927426,11.14542,5.938318,6.425055,6.667213,5.598264,5.71881,5.844767,12.98313,11.75413,11.07289,3.813242,4.188561,3.520684,12.50844,8.925044,6.792411,5.794613,7.513429,6.892537,8.580761,7.760289,4.797907,5.567365,5.238808,2.535865,3.69904,6.434725,4.613081,4.274166,5.452522,5.295324,4.29514,9.592886,6.747698,5.278596,20/12/2012 14:00:00
271479,11.43086,11.04811,10.44986,9.707942,10.00695,7.830602,7.651201,6.704481,8.687304,7.445804,6.464285,11.31749,10.93136,9.730171,10.34152,9.200276,6.555703,6.987725,7.347544,5.5007,5.301394,5.142074,12.23774,11.58052,9.865923,10.93879,6.45123,6.839782,7.158146,5.894864,5.987278,6.132226,13.2003,12.01905,10.99285,4.054644,4.485143,3.879983,12.65303,9.093466,7.304496,6.167958,7.31951,6.841662,8.996628,8.220023,5.255967,6.132798,5.792207,2.677833,3.526678,6.539075,4.776915,4.451743,6.121046,5.743436,4.444381,9.627448,7.191011,5.907763,20/12/2012 15:00:00
271480,11.37762,10.9437,10.49855,10.40199,10.43115,8.212873,8.2848,7.336325,9.262906,7.935547,7.028398,11.963,11.52445,10.10413,10.85053,9.286143,6.734563,7.253402,7.586276,5.574139,5.308951,5.151168,12.15413,11.4676,9.85428,10.87523,7.015495,7.216975,7.60136,6.107604,6.158198,6.235372,13.40727,12.12795,11.01765,4.171611,4.771011,4.228209,12.73006,9.169917,7.783924,6.569923,7.11091,6.703697,9.420887,8.580116,5.902876,6.654634,6.276557,2.762209,3.312376,6.730628,4.919189,4.601651,6.606808,6.107687,4.752903,9.603209,7.533036,6.391757,20/12/2012 16:00:00
271481,10.97446,10.55646,10.23038,11.00916,10.9297,8.522062,8.765001,7.792325,9.739105,8.199684,7.438569,12.32544,11.93299,10.32966,11.20955,9.316531,6.719354,7.232632,7.624595,5.437339,5.284672,5.152595,12.20673,11.37733,9.909266,10.83276,7.417634,7.514151,7.944846,6.312584,6.299848,6.293622,13.48863,12.2282,10.95286,4.071112,4.986594,4.4633,12.78326,9.145999,7.942569,6.745657,7.113297,6.510105,9.79048,8.702811,6.432117,6.951416,6.582721,2.756253,3.149764,6.917455,4.940509,4.703767,6.737533,6.316562,5.101894,9.713103,7.640158,6.675951,20/12/2012 17:00:00
271482,10.40323,10.15202,9.741465,11.57986,11.49587,8.789996,9.108305,8.09553,9.872125,8.207571,7.527679,12.43916,12.14501,10.4035,11.46591,9.19805,6.667117,7.099946,7.565055,5.16341,5.200108,5.144027,12.15635,11.29152,9.939363,10.70949,7.538257,7.768924,8.25802,6.454217,6.397072,6.356233,13.48559,12.28902,10.77212,3.908602,5.180161,4.579996,12.82872,9.113657,7.82083,6.677153,7.24135,6.357754,10.01047,8.677178,6.674833,7.119048,6.776594,2.720909,3.012146,6.976688,4.84325,4.76289,6.776268,6.415697,5.392138,10.05935,7.644476,6.796414,20/12/2012 18:00:00
271483,9.725721,9.904255,9.366421,12.0263,11.85672,9.052732,9.324466,8.267082,9.698989,8.158107,7.451959,12.36336,12.20898,10.38566,11.55005,9.014112,6.675006,7.05257,7.552167,4.862017,5.116853,5.120702,12.00189,11.23139,9.917312,10.47494,7.661461,8.029846,8.548841,6.507171,6.461846,6.348976,13.43273,12.27112,10.57228,3.96582,5.322074,4.671963,12.93164,9.101582,7.712855,6.601991,7.464767,6.278288,10.03766,8.661138,6.776827,7.308272,6.895306,2.63814,2.842742,6.944469,4.815529,4.857712,6.8975,6.479661,5.631612,10.36211,7.721985,6.907452,20/12/2012 19:00:00
271484,9.291619,9.951151,9.303314,12.29974,11.91733,9.290824,9.348216,8.300012,9.421259,8.157419,7.383564,12.1788,12.1382,10.30027,11.41924,9.004606,6.762796,7.083105,7.570745,4.620543,5.051703,5.101058,11.79989,11.16574,9.824268,10.20325,7.877625,8.21138,8.710967,6.688909,6.567331,6.306437,13.32044,12.21942,10.39959,4.222049,5.342103,4.749513,13.0875,9.089296,7.764965,6.713638,7.705384,6.178468,9.985516,8.680633,6.782735,7.494009,6.960114,2.48581,2.711276,6.981056,4.93315,5.025962,7.030885,6.546162,5.884729,10.40096,7.84023,7.01425,20/12/2012 20:00:00
271485,9.767658,10.37242,9.394557,12.36619,11.78183,9.43787,9.232124,8.234468,9.180915,8.279527,7.374888,11.91235,11.97573,10.13328,11.11594,9.306154,6.804354,7.001744,7.481939,4.450598,4.998017,5.106341,11.50599,11.05156,9.653207,9.986712,7.984972,8.232211,8.685607,6.963898,6.710176,6.330852,13.17858,12.11364,10.23989,4.452039,5.297246,4.746572,13.10735,9.096881,7.995085,6.948959,7.899343,5.978019,9.884043,8.701821,6.730471,7.585132,6.992301,2.313366,2.678483,7.178744,5.128309,5.250788,7.098522,6.59396,6.073947,10.29113,7.93303,7.054724,20/12/2012 21:00:00
271486,10.76458,10.95388,9.559623,12.27905,11.57666,9.501946,9.138754,8.163024,9.154569,8.554561,7.502288,11.67939,11.85159,9.91512,10.83066,9.896866,6.718373,6.878358,7.373622,4.247352,4.976041,5.122864,11.09402,10.89024,9.497322,9.733258,7.875006,8.070332,8.52965,7.040244,6.787206,6.365145,13.02531,12.05456,10.0547,4.623569,5.258069,4.725348,13.1534,9.202898,8.396767,7.226839,8.077831,5.722729,9.837412,8.775855,6.683095,7.594966,7.011582,2.200836,2.706257,7.544652,5.339393,5.451581,7.191178,6.713045,6.14291,10.11022,8.045813,7.079217,20/12/2012 22:00:00
271487,11.17437,11.29792,9.821377,12.2934,11.46026,9.555942,9.113479,8.107457,9.34834,8.822742,7.703035,11.60038,11.82557,9.682616,10.62536,10.32387,6.717121,6.875072,7.393262,3.993059,5.005641,5.151536,10.59679,10.6619,9.433582,9.390189,7.773658,7.821982,8.303595,6.893701,6.71628,6.337273,12.87374,12.11483,9.796453,4.766741,5.251289,4.709496,13.39335,9.360542,8.787224,7.587305,8.276203,5.512355,9.928112,8.897225,6.663694,7.595451,7.014977,2.184043,2.732926,7.921986,5.524558,5.538581,7.334112,6.945615,6.161991,9.809411,8.16268,7.218244,20/12/2012 23:00:00
271488,11.0095,11.14211,10.07527,12.40108,11.48391,9.56437,9.120872,8.040738,9.568918,8.979138,7.859871,11.59328,11.84755,9.46559,10.54049,10.22311,6.799434,6.892292,7.508934,3.781846,5.083857,5.21174,10.05429,10.37347,9.421414,9.04872,7.868425,7.567955,7.984023,6.719059,6.595512,6.289603,12.76688,12.25355,9.469363,4.850834,5.345125,4.742025,13.67016,9.495881,9.170185,7.935291,8.512531,5.374604,10.12637,9.077857,6.636793,7.636676,7.030757,2.221299,2.760743,8.127396,5.652297,5.515462,7.555873,7.222703,6.182662,9.190668,8.300515,7.607227,21/12/2012 00:00:00
271489,10.80987,10.69738,10.06445,12.71225,11.72701,9.489316,9.111097,7.951496,9.649034,9.017421,7.988103,11.62217,11.86389,9.268368,10.75715,9.789953,6.879111,6.965655,7.630909,3.631194,5.163979,5.295672,9.460595,10.0544,9.382492,8.789748,7.976181,7.317722,7.586752,6.600871,6.483084,6.227149,12.96173,12.377,9.186524,5.000127,5.6013,4.857965,13.90766,9.633032,9.635105,8.201308,8.809589,5.295374,10.3941,9.263223,6.669856,7.695155,7.053914,2.257011,2.832734,8.213088,5.722178,5.458988,7.906764,7.480607,6.206674,8.461409,8.45997,8.041963,21/12/2012 01:00:00
271490,10.65336,10.22385,9.713317,13.15866,12.18064,9.370603,9.026777,7.870396,9.584443,9.035382,8.113101,11.66885,11.84077,9.028349,11.12279,9.402758,7.024216,7.088873,7.694497,3.461303,5.219725,5.359171,8.789492,9.67212,9.252914,8.605699,8.096655,7.106742,7.185984,6.653916,6.450982,6.118034,13.29904,12.42128,9.047853,5.195347,5.900892,5.057247,14.15046,9.851099,10.11603,8.461112,9.076931,5.24674,10.71461,9.42954,6.886909,7.774391,7.079893,2.256873,2.938109,8.319678,5.751574,5.366778,8.276546,7.685901,6.281965,8.279201,8.566542,8.188534,21/12/2012 02:00:00
271491,10.48175,9.815839,9.347034,13.49945,12.51613,9.200808,8.91902,7.831328,9.534178,9.103909,8.213729,11.62617,11.77624,8.754329,11.38452,9.236253,7.183798,7.098609,7.718153,3.197779,5.245784,5.388908,8.050088,9.201794,9.036534,8.455557,8.272492,6.957755,6.857296,6.911743,6.600116,6.054473,13.34427,12.38517,8.930135,5.400389,6.149733,5.321288,14.42086,10.09977,10.55488,8.792998,9.244741,5.240299,11.09502,9.637904,7.276326,7.914967,7.134616,2.250427,3.021493,8.346894,5.773981,5.275994,8.560859,7.837522,6.488356,9.072596,8.688705,8.047546,21/12/2012 03:00:00
271492,10.23259,9.589463,9.090056,13.5719,12.43361,9.010765,8.793573,7.780048,9.544573,9.155354,8.268956,11.4349,11.66664,8.486483,11.50015,9.329726,7.30608,7.088967,7.772172,2.981701,5.219766,5.43244,7.309319,8.706307,8.755764,8.289154,8.566979,6.993848,6.777241,7.255589,6.866017,6.179859,13.02588,12.17639,8.756388,5.745916,6.326361,5.499777,14.62581,10.25629,10.90072,9.182845,9.366978,5.294719,11.34095,9.80274,7.669613,8.083651,7.220973,2.289892,3.046064,8.218173,5.817358,5.224974,8.68739,7.898826,6.762539,10.46323,8.806711,7.842013,21/12/2012 04:00:00
