,BE_VRE-ONS_RG1_20-30,BE_VRE-ONS_RG2_20-30,BE_VRE-ONS_RG3_20-30,DE4-N_VRE-ONS_RG1_20-30,DE4-N_VRE-ONS_RG2_20-30,DE4-N_VRE-ONS_RG3_20-30,DE4-E_VRE-ONS_RG1_20-30,DE4-E_VRE-ONS_RG2_20-30,DE4-E_VRE-ONS_RG3_20-30,DE4-S_VRE-ONS_RG1_20-30,DE4-S_VRE-ONS_RG2_20-30,DE4-S_VRE-ONS_RG3_20-30,DE4-W_VRE-ONS_RG1_20-30,DE4-W_VRE-ONS_RG2_20-30,DE4-W_VRE-ONS_RG3_20-30,DK1_VRE-ONS_RG1_20-30,DK1_VRE-ONS_RG2_20-30,DK1_VRE-ONS_RG3_20-30,DK2_VRE-ONS_RG1_20-30,DK2_VRE-ONS_RG2_20-30,DK2_VRE-ONS_RG3_20-30,EE_VRE-ONS_RG1_20-30,EE_VRE-ONS_RG2_20-30,EE_VRE-ONS_RG3_20-30,FIN_VRE-ONS_RG1_20-30,FIN_VRE-ONS_RG2_20-30,FIN_VRE-ONS_RG3_20-30,FR_VRE-ONS_RG1_20-30,FR_VRE-ONS_RG2_20-30,FR_VRE-ONS_RG3_20-30,UK_VRE-ONS_RG1_20-30,UK_VRE-ONS_RG2_20-30,UK_VRE-ONS_RG3_20-30,LT_VRE-ONS_RG1_20-30,LT_VRE-ONS_RG2_20-30,LT_VRE-ONS_RG3_20-30,LV_VRE-ONS_RG1_20-30,LV_VRE-ONS_RG2_20-30,LV_VRE-ONS_RG3_20-30,NL_VRE-ONS_RG1_20-30,NL_VRE-ONS_RG2_20-30,NL_VRE-ONS_RG3_20-30,NO1_VRE-ONS_RG1_20-30,NO1_VRE-ONS_RG2_20-30,NO1_VRE-ONS_RG3_20-30,NO2_VRE-ONS_RG1_20-30,NO2_VRE-ONS_RG2_20-30,NO2_VRE-ONS_RG3_20-30,NO3_VRE-ONS_RG1_20-30,NO3_VRE-ONS_RG2_20-30,NO3_VRE-ONS_RG3_20-30,NO4_VRE-ONS_RG1_20-30,NO4_VRE-ONS_RG2_20-30,NO4_VRE-ONS_RG3_20-30,NO5_VRE-ONS_RG1_20-30,NO5_VRE-ONS_RG2_20-30,NO5_VRE-ONS_RG3_20-30,PL_VRE-ONS_RG1_20-30,PL_VRE-ONS_RG2_20-30,PL_VRE-ONS_RG3_20-30,SE1_VRE-ONS_RG1_20-30,SE1_VRE-ONS_RG2_20-30,SE1_VRE-ONS_RG3_20-30,SE2_VRE-ONS_RG1_20-30,SE2_VRE-ONS_RG2_20-30,SE2_VRE-ONS_RG3_20-30,SE3_VRE-ONS_RG1_20-30,SE3_VRE-ONS_RG2_20-30,SE3_VRE-ONS_RG3_20-30,SE4_VRE-ONS_RG1_20-30,SE4_VRE-ONS_RG2_20-30,SE4_VRE-ONS_RG3_20-30,Time
267837,4.957952,5.713169,5.7423,9.15458,9.214689,8.953592,8.787831,8.446461,7.765724,7.292689,7.279404,7.127008,7.397212,7.419374,6.779803,10.43693,9.251925,8.993668,10.3553,9.100564,9.258974,4.178737,4.624911,4.638142,7.642891,5.984155,5.919734,7.286974,7.359939,7.195928,7.701783,6.250965,5.642293,6.823361,6.090155,4.847099,6.562875,6.617937,6.683734,4.127921,5.281227,5.268132,6.390148,5.519899,5.349435,7.941656,7.360792,6.536815,8.202701,6.750146,6.633087,7.649516,8.05617,8.086835,7.52478,6.627084,5.299092,7.613478,7.34544,6.958854,6.675784,6.369588,5.818871,5.861477,4.317461,4.025087,4.330462,4.273349,3.007768,10.23913,7.540001,6.310267,21/07/2012 21:00:00
267838,4.91826,5.477063,5.60587,8.783154,8.841076,8.689337,8.731119,8.476796,7.911162,7.457267,7.362301,7.196443,7.167384,7.229195,6.686104,10.44335,9.316632,8.990292,10.307,9.441619,9.344193,4.172143,4.693277,4.638423,7.745515,6.161877,5.955549,7.450422,7.789634,7.411139,8.348402,6.62987,5.918777,7.063206,6.099264,4.448685,6.251319,6.67791,6.449425,3.478055,4.724602,4.838411,6.913696,6.004321,5.995458,7.375059,7.10726,6.816955,8.372698,7.127084,6.780333,8.141071,8.195133,8.12398,7.478168,6.598704,5.172775,7.903861,7.520935,7.151532,6.733998,6.461963,5.961205,6.18952,4.841297,4.440144,5.046303,4.293307,3.532868,9.716097,7.315036,6.105795,21/07/2012 22:00:00
267839,5.00242,5.215781,5.296469,8.382621,8.347733,8.257671,8.807864,8.50494,8.038495,7.500449,7.242437,7.001262,6.895543,6.952793,6.51419,10.3289,9.274109,8.896489,10.02899,9.698424,9.386316,4.079266,4.564658,4.558148,7.756423,6.230358,5.91195,7.397896,7.856385,7.403561,8.821633,6.860644,6.021284,7.281693,5.956321,4.032913,6.246271,6.698727,6.239858,2.931077,4.064685,4.27601,7.280698,6.201798,6.112385,6.933962,6.647046,6.688297,8.697289,7.557216,7.00351,8.491363,8.279149,8.114477,7.756155,6.694274,5.18195,8.130851,7.586049,7.256901,6.735898,6.493462,6.059599,6.531988,5.255305,4.97609,5.557238,4.385848,4.192955,9.288896,7.091138,6.095867,21/07/2012 23:00:00
267840,4.788522,4.961414,5.054222,8.114813,7.999248,7.978803,8.868557,8.409348,8.031939,7.389915,7.020055,6.694263,6.663425,6.670964,6.249417,9.829807,9.127329,8.754933,9.359529,9.509691,9.088012,4.045196,4.543637,4.506397,7.682142,6.230691,5.837676,7.182,7.691206,7.200817,9.36901,7.043173,5.988193,7.302225,5.631795,3.685222,6.215607,6.614174,6.254422,2.765468,3.532467,3.669554,7.625426,6.340479,5.908503,6.850677,6.310194,6.514655,9.009801,8.027549,7.271145,8.582482,8.319502,8.014288,8.17683,6.954474,5.353477,8.252132,7.657973,7.244857,6.617381,6.447031,5.922276,7.086461,5.620501,5.459677,5.558578,4.460547,4.67705,8.963508,6.880669,6.179902,22/07/2012 00:00:00
267841,4.331234,4.696627,4.850545,7.908159,7.705556,7.706267,8.705014,8.167239,7.749866,7.018914,6.723695,6.380248,6.422157,6.407232,5.864895,9.330611,8.99872,8.709988,8.732908,8.981178,8.57455,4.078706,4.791727,4.587109,7.529741,6.106826,5.689999,6.86611,7.419572,6.87253,10.00464,7.252233,5.811303,7.444095,5.370597,3.476807,5.89501,6.345059,6.244271,3.049406,3.218528,3.109334,7.98481,6.500499,5.830284,6.75295,6.100667,6.378187,9.201525,8.293237,7.426233,8.427167,8.272548,7.861659,8.455704,7.140549,5.544364,8.297625,7.714146,7.124306,6.401892,6.375005,5.704878,7.693135,6.165099,5.920065,5.109304,4.378075,4.881559,8.507265,6.480659,6.092434,22/07/2012 01:00:00
267842,4.019011,4.534036,4.629619,7.8474,7.589359,7.328112,8.361429,7.917588,7.385693,6.458277,6.367634,6.068239,6.199938,6.155917,5.351345,8.977566,8.92977,8.773398,8.470808,8.464402,8.116441,4.051253,5.022667,4.721346,7.192314,5.78093,5.435586,6.53127,7.092317,6.534749,10.64867,7.516484,5.674258,7.779424,5.324863,3.489086,5.521589,5.956959,6.022671,3.686428,3.279533,2.7372,8.05391,6.567804,5.715766,6.570159,5.941196,6.212895,9.433575,8.331974,7.399475,8.165807,8.157037,7.665932,8.517042,7.231356,5.773383,8.284451,7.677921,6.943782,6.177243,6.172945,5.54406,8.054196,6.836596,6.315153,4.638997,4.345356,5.032289,7.820062,5.932664,5.770418,22/07/2012 02:00:00
267843,4.014331,4.434177,4.391574,7.90438,7.751009,7.259313,7.998723,7.697628,7.041306,5.942159,5.929028,5.69578,6.079557,6.010819,4.867676,8.76639,8.721495,8.452505,8.299733,8.288523,8.091203,3.996476,4.950089,4.640839,6.677447,5.179527,4.945501,6.225133,6.770236,6.248322,11.30259,7.839527,5.484036,8.028619,5.256449,3.58347,5.157439,5.563742,5.687022,4.488781,3.560364,2.675271,7.929714,6.430129,5.33283,6.075476,5.634053,6.202599,9.627146,8.299346,7.314737,7.893522,7.942699,7.439802,8.646626,7.349436,6.021957,8.203502,7.517924,6.740063,5.838385,5.707331,5.142698,8.160335,7.254767,6.551253,4.396093,4.600187,5.249559,7.529482,5.753267,5.690653,22/07/2012 03:00:00
267844,4.094595,4.394916,4.202778,7.783052,7.867693,7.21335,7.793427,7.573081,6.739561,5.509811,5.431447,5.274505,5.980878,5.854709,4.544891,8.400684,8.388662,8.128501,7.983253,8.091323,7.966391,3.755159,4.419416,4.183659,6.281977,4.274457,3.917618,6.002785,6.574486,6.085387,11.90434,8.192339,5.284766,7.74109,5.115451,3.739588,4.479016,4.840667,4.995378,5.243277,3.890952,2.963751,7.640638,6.002936,4.824392,5.35158,5.089578,6.013832,9.571167,8.222213,7.281929,7.460895,7.539227,7.238173,9.092959,7.524352,6.136611,7.826421,7.152674,6.369216,5.266839,4.830529,4.037348,8.1516,7.118366,6.374006,4.118478,4.928611,5.317337,7.719971,5.815692,5.693013,22/07/2012 04:00:00
267845,4.077012,4.419498,4.151018,7.314358,7.569774,6.694807,7.243587,6.949919,6.150895,5.027163,4.876305,4.761964,5.604942,5.459699,4.150918,7.67461,7.780854,7.615789,7.556304,7.655615,7.351651,3.264576,3.712218,3.593474,6.230896,3.405888,2.917822,5.945113,6.492188,6.022669,12.41779,8.607305,5.217532,6.256584,4.492428,3.452811,3.411488,3.590262,3.681531,5.90269,4.333255,3.456217,6.572753,5.025672,3.871946,4.681421,4.52317,5.384518,9.439571,8.072065,7.214188,6.833387,7.16934,7.14346,9.462312,7.715746,6.119074,6.982131,6.194731,5.45062,4.788503,4.245523,3.038264,7.966235,6.358169,5.641411,3.756132,4.6143,4.625739,7.088875,5.247161,4.82317,22/07/2012 05:00:00
267846,4.02354,4.301772,3.96223,6.659753,6.374875,5.288022,6.473756,5.624577,5.182835,4.008873,3.748016,3.682526,4.663358,4.482394,3.182306,7.107372,7.116045,6.835469,7.079586,7.28679,6.799175,3.116866,3.519036,3.343186,6.408978,3.324683,2.825981,5.885013,6.048459,5.60317,12.77295,8.939178,5.226178,4.655349,3.668232,2.824523,2.796367,2.890589,3.100796,6.01966,4.629668,3.797457,5.596089,3.802994,2.725045,4.273149,4.188116,4.65334,9.613051,8.078818,7.218809,6.316608,6.985579,7.144546,9.576211,7.861192,6.288048,6.362689,5.33388,4.618045,4.565972,4.250649,3.062762,7.614906,5.704082,5.196584,3.259411,3.314089,3.163237,5.93189,4.002479,3.020953,22/07/2012 06:00:00
267847,3.203737,3.251198,2.873014,6.487482,5.93075,4.541044,6.112616,4.852848,4.504831,3.070853,2.852013,2.80732,3.875629,3.470593,2.299035,6.878976,6.908406,6.620254,6.665387,7.073854,6.60099,3.458058,3.871703,3.482827,6.673067,3.985571,3.387063,5.230717,4.728217,4.579633,12.95794,8.999999,5.026641,4.207415,3.535088,2.749242,2.861425,3.049581,3.629423,5.655435,4.202662,3.319653,5.447072,3.211894,2.347502,4.732493,4.365277,4.227353,9.899533,8.226226,7.283522,6.120351,6.841623,7.114646,9.50234,7.921483,6.645839,6.305478,5.331098,4.595832,4.468178,4.3128,3.607078,7.279227,5.66222,5.307413,3.11861,2.681239,2.56783,5.461667,3.496508,2.153444,22/07/2012 07:00:00
267848,2.429354,2.128973,1.761938,6.510225,6.344403,5.007371,6.028862,4.839689,4.232152,2.829602,2.763964,2.749424,3.879313,3.385716,2.194663,6.642427,6.83588,6.579782,6.406342,6.854184,6.357696,3.830919,4.274459,3.837869,6.881943,4.512246,3.793658,4.413441,3.655621,4.031399,13.19562,9.195633,5.152458,4.330652,3.801729,3.129357,3.100532,3.253304,4.076087,5.709483,4.053267,2.96275,5.642893,3.306175,2.56274,5.876808,5.076395,4.23622,9.902843,8.21524,7.286578,6.090958,6.717226,6.990632,9.519972,8.015466,7.012556,6.38097,5.683848,4.842271,4.443603,4.378937,4.03508,7.12873,5.80793,5.472225,3.597807,3.226519,3.264954,5.436571,4.025851,2.580807,22/07/2012 08:00:00
267849,2.334886,1.762158,1.475445,6.41588,6.298844,5.306277,5.99884,4.917987,4.231478,2.82063,2.847374,2.990788,4.101563,3.659785,2.274226,6.489089,6.794357,6.453193,6.378109,6.665277,6.15349,3.916278,4.494292,4.21471,6.9565,4.727324,3.888398,4.066608,3.515608,4.39111,13.55588,9.679709,5.850111,4.394442,3.939865,3.440894,3.367641,3.349271,4.249487,5.934711,4.495497,3.181088,6.20837,3.883175,3.119304,6.857932,6.0288,4.662018,9.828203,8.198307,7.363411,6.057046,6.623619,6.862043,10.17793,8.47606,7.487998,6.435728,5.980023,5.050117,4.546619,4.551519,4.24727,7.069741,6.075055,5.780713,4.080458,3.86509,4.265892,5.759421,4.654514,3.104043,22/07/2012 09:00:00
267850,2.099819,1.544675,1.330657,6.499761,6.289112,5.535996,6.016764,4.953427,4.453144,3.085326,3.177512,3.46393,4.152808,3.715779,2.373638,6.587768,6.868285,6.485472,6.602142,6.63102,6.202915,3.847967,4.613318,4.458718,7.032985,4.931022,4.018595,3.999782,3.650445,4.976183,13.91798,10.17128,6.49642,4.304145,3.951256,3.588171,3.558015,3.461597,4.278343,5.96146,4.627209,3.135236,6.801605,4.669982,3.959088,7.611097,6.840327,5.399809,9.823948,8.14552,7.401931,5.97662,6.560316,6.805328,11.36657,9.225766,8.171365,6.635053,6.11727,5.25286,4.739474,4.863091,4.433134,7.077071,6.449391,6.120928,4.624108,4.514368,5.146466,6.052103,5.057765,3.572232,22/07/2012 10:00:00
267851,1.841964,1.423931,1.259807,6.61746,6.329944,5.767188,6.06681,4.969978,4.688704,3.511611,3.615921,3.910802,4.070955,3.727975,2.487903,6.80111,6.915708,6.597075,6.911889,6.621874,6.301488,4.001894,4.733991,4.640688,7.085664,5.14685,4.198386,4.089121,3.854882,5.522265,14.24152,10.62384,6.981277,4.102919,3.959584,3.630238,3.880952,3.704797,4.335208,5.985285,4.637502,3.059994,7.085584,5.372135,4.762867,8.516067,7.466445,6.103318,9.762846,8.078366,7.299233,5.824038,6.501995,6.709233,12.71629,9.991993,8.87041,6.970274,6.17087,5.355607,4.846605,5.104666,4.551967,7.036393,6.740883,6.340436,5.308486,5.154095,5.77601,6.170205,5.410902,4.161197,22/07/2012 11:00:00
267852,1.668462,1.308426,1.213155,6.8071,6.492348,6.009511,6.125954,5.000387,4.773506,3.862428,3.966839,4.27072,3.998208,3.744949,2.507668,7.118083,7.03733,6.766799,7.28082,6.488587,6.331827,4.393381,4.91557,4.823536,6.973629,5.317729,4.359276,4.235921,4.022857,5.930095,14.55591,11.02455,7.381467,4.038877,4.024408,3.693453,4.607649,4.115422,4.502128,5.932902,4.528758,2.993901,7.319711,6.08283,5.553638,9.406329,8.149692,6.810592,9.890308,8.071992,7.190956,5.646056,6.382641,6.536587,13.69316,10.63222,9.423265,7.168697,6.217654,5.388834,4.927373,5.154002,4.561589,6.842908,6.875823,6.4342,6.066534,5.691934,6.21449,6.471208,5.830822,4.864104,22/07/2012 12:00:00
267853,1.541628,1.189589,1.123904,7.051532,6.79416,6.244674,6.105586,4.995367,4.712176,4.105857,4.251696,4.596502,3.97937,3.764242,2.522056,7.593165,7.37991,7.157392,7.488522,6.247485,6.115995,4.80972,5.096184,4.948642,6.682742,5.483194,4.553035,4.402846,4.167526,6.236654,14.86701,11.37186,7.768134,4.462378,4.169687,3.905744,5.494998,4.601197,4.661775,5.841843,4.409088,2.919428,7.794191,6.836518,6.327802,10.06809,8.790978,7.559247,10.49646,8.108408,7.093928,5.498971,6.191011,6.318383,14.3137,11.22477,9.869617,7.184873,6.265183,5.455944,4.990363,5.056127,4.492715,6.657218,6.897649,6.417209,6.856358,6.184283,6.572445,6.738518,6.206062,5.475406,22/07/2012 13:00:00
267854,1.50941,1.107365,1.166935,7.136592,6.997081,6.331779,5.920666,4.863955,4.579551,4.326045,4.511082,4.857986,4.026798,3.735457,2.6005,8.146894,7.866865,7.744563,7.433882,6.229879,5.835913,5.069159,5.120599,4.957558,6.323018,5.635349,4.767436,4.548775,4.276432,6.45884,15.09322,11.63034,8.1241,4.99012,4.362086,4.119393,5.984358,4.837628,4.692809,5.744111,4.404426,2.857545,8.510099,7.52212,7.001817,10.50794,9.322779,8.163455,11.483,8.358014,7.049305,5.42409,5.977368,6.043928,15.16047,11.94068,10.2841,7.089496,6.291296,5.557128,4.972714,4.891207,4.312655,6.34668,6.826883,6.415662,7.696781,6.738828,6.944507,6.745716,6.517471,5.960263,22/07/2012 14:00:00
267855,1.625921,1.153879,1.345532,7.123244,7.01978,6.205757,5.600691,4.629546,4.361183,4.503962,4.707517,5.047004,4.062935,3.650733,2.655768,8.59292,8.211123,8.150846,7.439771,6.647768,5.791404,5.077981,4.960619,4.875354,5.950852,5.699049,4.927999,4.644997,4.322614,6.602246,15.23757,11.80143,8.444656,5.292726,4.446705,4.194187,5.847967,4.760497,4.536756,5.583405,4.393737,2.768864,9.115088,7.997428,7.545029,10.79318,9.709651,8.645607,12.34961,8.826134,7.055976,5.42927,5.772311,5.772761,16.56681,12.69621,10.77472,6.839592,6.244626,5.595484,4.821729,4.68294,4.033732,5.981196,6.641176,6.41341,8.439019,7.207101,7.250166,6.571557,6.71855,6.366573,22/07/2012 15:00:00
267856,1.792292,1.230949,1.458397,7.084468,7.023032,6.068838,5.330321,4.393208,4.065929,4.611278,4.881973,5.208419,3.886037,3.55728,2.665912,8.788224,8.317108,8.223268,7.644469,7.208656,5.92105,4.942618,4.775195,4.716978,5.505469,5.714864,5.014796,4.709167,4.329092,6.709799,15.29109,11.83912,8.698422,5.301247,4.386396,4.114641,5.312955,4.546919,4.243123,5.290237,4.193763,2.55881,9.420765,8.327229,7.939822,10.89659,9.918735,8.98804,12.78275,9.318216,7.03783,5.405886,5.579427,5.469852,18.25417,13.41877,11.23008,6.389263,6.077946,5.534653,4.488427,4.414187,3.738127,6.036604,6.447286,6.254642,8.835569,7.487085,7.425201,6.34392,6.756791,6.702771,22/07/2012 16:00:00
267857,2.052194,1.299945,1.526166,6.951272,6.888143,5.743914,5.079458,4.203398,3.76934,4.705284,5.061816,5.349563,3.535903,3.354619,2.689736,8.637521,8.239658,8.106123,7.876843,7.728056,6.244738,5.059769,4.74511,4.622813,5.099037,5.744001,5.025538,4.732728,4.348009,6.778113,15.15236,11.7183,8.804386,5.099959,4.219755,4.025391,4.804572,4.318537,4.01778,4.824189,3.81617,2.290098,9.645835,8.57035,8.173074,10.90781,10.11777,9.111439,13.03948,9.600873,7.090554,5.207412,5.350361,5.069897,19.2397,13.84934,11.35866,5.859583,5.793132,5.413769,4.081594,4.10465,3.499843,6.467147,6.354115,5.897539,8.905271,7.602262,7.469882,5.791333,6.523539,6.861108,22/07/2012 17:00:00
267858,2.556967,1.542228,1.793729,6.733289,6.54476,4.965022,4.78698,4.025306,3.588299,4.859141,5.259639,5.526707,3.14682,2.952668,2.81056,8.301536,7.981836,7.866272,7.851728,7.966923,6.668419,5.446343,5.022791,4.872759,4.851013,5.820574,5.120461,4.73443,4.455901,6.819396,14.87502,11.51372,8.731069,5.275023,4.287618,4.228538,4.625554,4.448035,4.183943,4.388787,3.412617,2.128541,9.879474,8.761468,8.317274,11.46408,10.55461,8.984967,13.3912,9.697293,7.391632,4.922921,5.083371,4.604095,19.54182,14.03347,11.24405,5.515134,5.652172,5.410428,3.701048,3.810355,3.354428,6.800157,6.252199,5.541361,8.769804,7.633403,7.44573,5.007687,6.032475,6.687949,22/07/2012 18:00:00
267859,3.078004,2.126951,2.413011,6.615716,6.378768,4.177103,4.643362,3.838341,3.556723,5.325656,5.756287,5.991933,2.716272,2.555185,3.041806,8.10924,7.68343,7.628668,7.736023,7.937428,7.099483,6.030349,5.711391,5.556678,4.857012,6.051061,5.511804,4.930485,4.855956,7.073285,14.6687,11.31778,8.602438,6.05312,4.813763,4.643497,4.732089,4.999573,4.7314,4.335378,3.262093,2.239934,10.16425,8.930702,8.459619,12.39954,11.09067,8.84595,14.082,10.03134,7.987131,4.800756,4.783288,4.181885,19.70842,14.06725,11.04151,5.555029,5.887831,5.697421,3.507214,3.718336,3.491783,7.05794,6.156784,5.473276,8.6509,7.691815,7.571415,5.037563,5.78509,6.433555,22/07/2012 19:00:00
267860,3.17854,2.842293,3.152421,6.707035,6.583372,3.770037,4.512444,3.58894,3.503946,6.012201,6.516599,6.665303,2.396109,2.441055,3.326128,8.318703,7.750859,7.64076,8.028395,8.060203,7.652686,6.619438,6.464812,6.232974,5.132505,6.442251,6.063137,5.261274,5.591906,7.615242,14.53387,11.19011,8.626331,6.894702,5.542412,5.077874,4.959285,5.531334,5.287132,4.743552,3.64507,2.71629,10.58564,9.039964,8.562255,12.71932,11.20674,8.901303,15.03032,10.77634,8.679754,5.088192,4.761636,4.021648,19.32648,13.83497,10.77083,5.750394,6.20399,6.027339,3.840209,3.993576,3.93803,7.403103,6.348041,5.770926,8.69391,7.842586,7.901031,6.212205,6.130616,6.477245,22/07/2012 20:00:00
267861,2.940307,3.53066,3.877967,6.908238,6.944604,4.04731,4.213086,3.190831,3.266774,6.611979,7.126634,7.160035,2.713973,2.812086,3.707473,8.813408,8.116834,7.922476,8.289193,8.219363,8.231237,7.039031,6.929534,6.475421,5.384375,6.768062,6.439433,5.380822,6.341351,8.046728,14.35337,11.15244,8.786553,7.182806,6.079244,5.559495,5.416564,5.788261,5.672387,5.430572,4.515219,3.502791,10.92149,9.103387,8.603153,12.64098,10.96035,9.020823,15.75693,11.41906,9.174565,5.717951,5.275715,4.256351,18.42834,13.46985,10.32957,5.835978,6.3041,6.10765,4.847811,4.493944,4.418136,7.783785,6.876807,6.156517,8.768591,8.042658,8.184778,7.407506,6.779492,6.690008,22/07/2012 21:00:00
267862,3.056889,4.306587,4.675307,7.244356,7.335812,5.145917,4.038866,2.800725,2.829312,7.188529,7.478547,7.357028,3.870501,3.694757,4.222106,9.330709,8.572446,8.348689,8.438307,8.431063,8.736657,7.466876,7.129003,6.516323,5.453585,6.889322,6.559539,5.299492,6.88578,8.14546,14.17142,11.16112,8.892227,6.951109,6.212584,5.864801,5.914619,5.84468,5.834109,6.230338,5.669643,4.538686,11.09747,9.286032,8.790197,12.74239,10.74165,9.037072,16.04837,11.66466,9.464414,6.577441,6.056837,4.608761,17.2616,13.04169,9.736276,5.86131,6.18621,5.983968,6.180266,5.001455,4.744692,8.209446,7.318396,6.437835,8.671657,8.163742,8.373527,7.913878,7.286816,6.849282,22/07/2012 22:00:00
267863,3.920742,5.304901,5.575313,7.883807,7.963724,6.677564,4.388469,2.637599,2.372552,7.642304,7.660534,7.368723,5.320606,4.884096,4.82795,9.873321,9.078734,8.824966,8.773198,8.748301,8.991226,7.868342,7.232623,6.688008,5.400127,6.892435,6.588381,5.292443,7.24744,8.067458,14.04478,11.13737,8.863916,6.712318,6.126217,5.741938,6.218888,5.948026,5.78059,7.010024,6.855921,5.645207,11.18267,9.580569,9.121523,12.74848,10.63894,8.936471,15.8762,11.74498,9.710408,7.844787,6.817922,4.826032,16.11885,12.54121,9.249731,5.846524,5.91998,5.797214,7.344713,5.33617,4.91421,8.603251,7.53008,6.67713,8.607376,8.264676,8.602288,8.346879,7.593051,6.957838,22/07/2012 23:00:00
267864,5.210903,6.298241,6.527566,8.687793,8.868278,8.037171,5.061282,2.744748,2.126749,7.74699,7.712148,7.28743,6.488921,6.15493,5.416962,10.48661,9.536995,9.289089,8.967845,8.991811,9.028992,8.210824,7.350467,6.910861,5.165014,6.844426,6.611933,5.543857,7.493126,7.912059,13.98175,11.04832,8.778088,6.84489,6.006923,5.342715,6.675213,6.176335,5.594841,7.990301,8.087946,6.668189,11.24111,9.76452,9.215512,12.53614,10.54207,8.804226,15.3848,11.7554,9.829825,9.075973,7.445436,4.98337,15.29313,12.22821,8.963645,5.867782,5.55735,5.588906,8.056233,5.414513,5.05334,8.931458,7.762884,6.842697,8.764755,8.461433,8.809333,8.757098,7.876405,6.982732,23/07/2012 00:00:00
267865,6.429041,7.053415,7.267707,9.427557,9.660167,8.847762,5.666404,3.080352,2.141006,7.649539,7.65978,7.156579,7.372196,7.282532,5.906766,11.06313,10.00737,9.744884,8.986132,9.142555,9.084763,8.463499,7.414272,7.032832,4.757242,6.733361,6.572496,6.02886,7.638426,7.688969,13.92753,10.92012,8.733351,7.171774,5.880568,4.923131,7.269249,6.392772,5.322995,9.281405,9.278934,7.457878,11.26355,9.763619,9.032587,12.27124,10.36801,8.713678,14.75841,11.65669,9.684895,9.835405,7.932328,5.12727,14.54557,12.08378,8.787237,5.987844,5.128591,5.353252,8.601197,5.553339,5.10287,9.174212,8.058709,6.989122,9.127912,8.714397,8.918118,8.859311,7.959934,6.962301,23/07/2012 01:00:00
267866,7.337543,7.689038,7.710759,10.00614,10.09875,9.264408,6.190529,3.593025,2.357629,7.708675,7.585467,7.005966,8.105111,8.083791,6.242084,11.57707,10.52104,10.24355,9.028704,9.277527,9.223328,8.684529,7.472583,7.160523,4.456481,6.576981,6.397999,6.579909,7.729106,7.503449,13.7857,10.75121,8.708223,7.521534,5.706343,4.615707,7.581197,6.531695,5.136501,10.22394,9.947862,7.971307,11.0185,9.573558,8.775469,11.92403,10.1645,8.589702,13.96552,11.40146,9.395958,10.4775,8.332324,5.294096,14.19192,11.92348,8.58434,6.099207,4.744405,5.127463,9.101774,5.902415,5.177874,9.322135,8.325698,7.21899,9.77313,8.968422,8.984533,8.817937,7.797624,6.942361,23/07/2012 02:00:00
267867,7.853094,8.20066,8.028808,10.35159,10.22799,9.521014,6.663477,4.187102,2.678083,7.787595,7.504971,6.868375,8.676928,8.55614,6.427326,12.09777,11.04097,10.72123,9.435473,9.495863,9.479937,8.937288,7.592597,7.392749,4.445141,6.239159,6.004297,7.034945,7.768595,7.381763,13.6079,10.55641,8.662371,7.965875,5.541957,4.388445,7.664383,6.637159,5.183244,10.36844,10.11971,8.350533,10.57022,9.313841,8.432912,11.3529,9.898081,8.44958,13.18357,10.99399,9.144706,11.06722,8.629107,5.505376,14.18774,11.65385,8.258767,6.196558,4.48597,4.934451,9.322285,6.271788,5.380455,9.502878,8.519851,7.356495,10.45117,9.227549,9.015848,8.832297,7.739844,7.035809,23/07/2012 03:00:00
267868,7.990323,8.541115,8.273298,10.54362,10.23525,9.683483,7.001727,4.730862,3.0451,7.693316,7.430944,6.744475,9.052026,8.826342,6.554748,12.54739,11.43654,11.04724,9.942839,9.754549,9.611559,8.781674,7.349583,7.159445,4.27165,5.68856,5.509565,7.317409,7.724421,7.291836,13.41991,10.3729,8.581542,8.26759,5.422805,4.145909,7.51745,6.39678,5.179646,10.16129,10.13112,8.599941,10.1777,9.129428,8.009536,10.63328,9.536751,8.361214,12.62449,10.55151,8.947353,11.27101,8.60709,5.452208,13.51675,10.98423,7.982047,6.276299,4.288648,4.660306,9.551132,6.35893,5.173604,9.534268,8.641383,7.3261,10.86911,9.508833,9.032179,9.033141,7.869146,7.295577,23/07/2012 04:00:00
267869,7.992959,8.647904,8.225387,10.4858,9.835179,9.220606,6.912138,5.129497,3.373271,7.50653,7.253501,6.456952,8.983408,8.7016,6.52933,12.86411,11.59114,11.08615,10.06908,9.862261,9.460018,8.2054,6.702518,6.332149,4.230607,5.467632,5.300045,7.478106,7.632702,7.193035,13.20966,10.17694,8.407152,7.649179,5.044555,3.648503,6.927194,5.680814,4.602612,9.787032,9.824954,8.52275,9.806263,8.875302,7.661126,10.11467,9.223842,8.236912,12.22626,10.18833,8.804614,11.40265,8.610452,5.514509,12.62569,10.36684,7.933012,6.02669,3.914473,3.953939,9.858805,6.541038,4.965534,9.372034,8.689879,7.289161,11.13168,9.804685,9.139322,9.172834,8.152443,7.571007,23/07/2012 05:00:00
