,BE_VRE-ONS_RG1_40-50,BE_VRE-ONS_RG2_40-50,BE_VRE-ONS_RG3_40-50,DE4-N_VRE-ONS_RG1_40-50,DE4-N_VRE-ONS_RG2_40-50,DE4-N_VRE-ONS_RG3_40-50,DE4-E_VRE-ONS_RG1_40-50,DE4-E_VRE-ONS_RG2_40-50,DE4-E_VRE-ONS_RG3_40-50,DE4-S_VRE-ONS_RG1_40-50,DE4-S_VRE-ONS_RG2_40-50,DE4-S_VRE-ONS_RG3_40-50,DE4-W_VRE-ONS_RG1_40-50,DE4-W_VRE-ONS_RG2_40-50,DE4-W_VRE-ONS_RG3_40-50,DK1_VRE-ONS_RG1_40-50,DK1_VRE-ONS_RG2_40-50,DK1_VRE-ONS_RG3_40-50,DK2_VRE-ONS_RG1_40-50,DK2_VRE-ONS_RG2_40-50,DK2_VRE-ONS_RG3_40-50,EE_VRE-ONS_RG1_40-50,EE_VRE-ONS_RG2_40-50,EE_VRE-ONS_RG3_40-50,FIN_VRE-ONS_RG1_40-50,FIN_VRE-ONS_RG2_40-50,FIN_VRE-ONS_RG3_40-50,FR_VRE-ONS_RG1_40-50,FR_VRE-ONS_RG2_40-50,FR_VRE-ONS_RG3_40-50,UK_VRE-ONS_RG1_40-50,UK_VRE-ONS_RG2_40-50,UK_VRE-ONS_RG3_40-50,LT_VRE-ONS_RG1_40-50,LT_VRE-ONS_RG2_40-50,LT_VRE-ONS_RG3_40-50,LV_VRE-ONS_RG1_40-50,LV_VRE-ONS_RG2_40-50,LV_VRE-ONS_RG3_40-50,NL_VRE-ONS_RG1_40-50,NL_VRE-ONS_RG2_40-50,NL_VRE-ONS_RG3_40-50,NO1_VRE-ONS_RG1_40-50,NO1_VRE-ONS_RG2_40-50,NO1_VRE-ONS_RG3_40-50,NO2_VRE-ONS_RG1_40-50,NO2_VRE-ONS_RG2_40-50,NO2_VRE-ONS_RG3_40-50,NO3_VRE-ONS_RG1_40-50,NO3_VRE-ONS_RG2_40-50,NO3_VRE-ONS_RG3_40-50,NO4_VRE-ONS_RG1_40-50,NO4_VRE-ONS_RG2_40-50,NO4_VRE-ONS_RG3_40-50,NO5_VRE-ONS_RG1_40-50,NO5_VRE-ONS_RG2_40-50,NO5_VRE-ONS_RG3_40-50,PL_VRE-ONS_RG1_40-50,PL_VRE-ONS_RG2_40-50,PL_VRE-ONS_RG3_40-50,SE1_VRE-ONS_RG1_40-50,SE1_VRE-ONS_RG2_40-50,SE1_VRE-ONS_RG3_40-50,SE2_VRE-ONS_RG1_40-50,SE2_VRE-ONS_RG2_40-50,SE2_VRE-ONS_RG3_40-50,SE3_VRE-ONS_RG1_40-50,SE3_VRE-ONS_RG2_40-50,SE3_VRE-ONS_RG3_40-50,SE4_VRE-ONS_RG1_40-50,SE4_VRE-ONS_RG2_40-50,SE4_VRE-ONS_RG3_40-50,Time
266296,4.451571,6.918598,6.906466,6.709467,7.409314,7.725126,7.870071,8.917009,8.637608,7.270243,6.003537,5.014236,8.002284,7.850111,7.897633,5.137259,4.485689,3.272817,2.653109,2.77391,2.513571,13.1115,11.03298,11.01164,8.816014,9.915533,10.18995,8.315517,8.906384,5.92532,8.321749,8.657675,9.173388,7.339422,6.081003,4.799429,9.353188,8.659007,8.279933,9.399613,7.580646,3.375252,9.625449,7.579743,7.068558,7.8014,7.030687,6.087974,12.33797,12.39936,12.0993,13.99391,11.31145,8.988159,6.573621,7.262881,6.57541,5.191788,4.877633,4.785732,10.31147,10.35027,10.66731,12.8195,9.914683,9.148557,9.571966,9.061268,8.598369,4.994416,6.550136,7.42519,18/05/2012 16:00:00
266297,4.270516,6.547142,6.690259,7.650937,8.071616,7.84526,8.137899,8.950052,8.697888,6.939566,5.823493,5.029299,8.086661,7.581134,7.68743,5.364931,4.596195,3.313073,2.772392,3.7131,2.675004,12.72711,10.63619,10.46481,9.694547,10.22245,10.33124,8.028773,8.682095,5.900417,8.484855,8.711546,9.04453,6.395401,5.344725,4.281035,8.506726,7.922456,7.666951,9.900771,7.262849,2.884071,9.02096,7.140277,6.65362,7.450304,6.776328,5.866102,12.43839,12.6537,12.25585,14.34229,11.72943,9.732951,6.801732,7.195069,6.503558,5.55234,5.324218,5.22847,10.34262,10.43493,10.6074,13.39299,9.91092,9.120375,9.109021,8.627325,8.191957,4.266054,5.664666,6.794443,18/05/2012 17:00:00
266298,4.071195,6.106673,6.41676,8.277674,8.730556,8.391771,8.519632,9.142159,9.025863,6.890206,5.974532,5.16047,8.587386,7.636796,7.555162,5.646316,4.808412,3.656146,3.900413,5.174628,3.654582,12.27849,10.13111,9.824182,10.40968,10.36352,10.3328,7.860947,8.395805,5.9024,8.548944,8.807547,8.958784,5.843599,4.895519,4.000522,7.894538,7.29905,7.15685,9.925885,6.929772,2.491455,8.273781,6.697214,6.248492,7.24155,6.492333,5.621874,12.52631,12.65654,12.27957,14.66415,12.2132,10.45333,7.116463,7.112968,6.423357,6.391724,6.035103,5.890361,10.56057,10.47834,10.43636,13.75317,9.78571,9.133525,8.632104,8.13943,7.69612,4.039983,4.944108,6.137964,18/05/2012 18:00:00
266299,4.117527,5.956463,6.475243,9.284364,9.624828,9.247134,9.398948,9.83784,9.653073,7.494526,6.622047,5.722282,9.129959,8.064717,7.786212,6.027402,5.262903,4.580222,5.60783,6.783396,5.38422,11.85532,9.85778,9.440817,10.56432,10.34456,10.34169,7.833472,8.250999,6.138459,8.494099,8.905361,8.856502,6.049217,4.903509,3.979957,7.702962,7.067091,7.009613,9.616048,6.651766,2.709905,7.735171,6.365934,6.007887,7.380604,6.199897,5.380768,12.36478,12.31141,12.16769,14.86898,12.75732,11.0484,7.266833,7.013647,6.289988,7.594716,7.111201,6.843546,10.82653,10.62991,10.17342,13.84821,9.60733,9.186906,8.368104,7.765878,7.366648,4.15924,4.71982,5.692373,18/05/2012 19:00:00
266300,4.878905,6.47629,6.956272,10.3386,10.37192,9.838068,10.50225,10.53807,10.08604,8.443259,7.487647,6.472961,9.852592,8.44381,8.259808,6.562053,5.99692,5.896376,7.577027,8.392781,7.205314,11.45966,9.718454,9.341024,10.4831,10.24815,10.35129,7.956891,8.380091,6.519453,8.472764,9.035061,8.755262,6.742075,5.134906,4.02177,7.853349,7.105589,7.035088,9.333421,6.478034,3.424674,7.673752,6.387947,6.075881,7.453554,6.090684,5.360325,12.23063,11.95921,11.99214,15.03815,13.20928,11.41322,7.453188,7.016021,6.058603,8.736516,8.176633,7.67291,11.1836,10.84043,9.982843,13.81923,9.610275,9.287875,8.374423,7.721474,7.463799,4.739495,4.795802,5.544794,18/05/2012 20:00:00
266301,5.637084,7.411203,7.724308,10.99215,10.64091,10.16817,11.15658,10.81885,10.18271,9.077579,8.101299,6.959939,10.36225,8.384835,8.530828,6.969573,6.511118,6.902171,9.479742,9.584907,8.348899,11.03645,9.546695,9.278675,10.48557,10.16452,10.2971,8.143813,8.515829,6.729873,8.502097,9.168863,8.673273,7.567511,5.369841,4.002065,8.075771,7.170176,7.007816,8.941861,6.267585,4.311185,7.990538,6.617511,6.262341,7.121078,6.19414,5.534098,12.34574,11.77321,11.81913,15.30642,13.5805,11.72023,7.813596,7.13747,5.776067,9.603972,8.885626,8.15529,11.73086,11.04556,10.00204,13.90133,9.670357,9.379851,8.422729,7.785541,7.648097,6.177308,4.829009,5.362812,18/05/2012 21:00:00
266302,6.063322,8.262111,8.68917,11.12267,10.53728,10.31748,11.21134,10.81876,10.16218,9.397322,8.335734,7.20369,10.37168,8.034257,8.579412,7.075654,6.654832,7.364872,10.40282,10.09967,9.130747,10.6555,9.359477,9.133724,10.83431,10.10424,10.16399,8.299505,8.402937,6.733027,8.493382,9.229195,8.549536,8.335572,5.534038,3.880365,8.216969,7.161134,6.939251,8.469115,5.963891,5.25451,8.184507,6.654111,6.252754,6.642334,6.298722,5.731988,12.53658,11.70708,11.63651,15.73359,13.96071,12.05364,8.025857,7.062913,5.348868,10.17599,9.267463,8.444899,12.51312,11.31087,10.12815,14.20592,9.663274,9.369271,8.365024,7.724577,7.558555,7.924804,5.016874,5.025688,18/05/2012 22:00:00
266303,6.361505,8.852194,9.447902,10.93142,10.36456,10.09326,11.03408,10.68547,10.00766,9.536112,8.43692,7.238227,10.05431,7.740109,8.607991,7.12175,6.678224,7.616356,10.6741,10.26764,9.75868,10.37282,9.263917,9.055579,11.39429,10.04759,9.905205,8.349247,8.08587,6.617909,8.4482,9.228308,8.364137,9.008671,5.652473,3.710945,8.346553,7.116831,6.912595,7.820409,5.617854,6.111435,8.037849,6.425606,6.028727,6.346417,6.298685,5.835833,12.78629,11.7186,11.50192,16.35833,14.34293,12.42885,7.849883,6.678082,4.670573,10.46023,9.488295,8.661981,13.55264,11.77811,10.29205,14.47343,9.650842,9.245921,8.27623,7.585666,7.243294,9.476007,5.613618,4.704132,18/05/2012 23:00:00
266304,6.241113,9.369565,9.636137,10.66551,10.17657,9.499762,10.89137,10.46858,9.730754,9.512874,8.50412,7.119146,9.558003,7.625353,8.607755,7.239014,6.707862,7.875532,11.01073,10.31283,9.797133,10.1591,9.281308,9.073816,11.74442,9.924872,9.566216,8.244374,7.674609,6.487008,8.360588,9.159514,8.15771,9.390415,5.712284,3.582728,8.388908,7.063193,6.914282,7.100879,5.348472,6.888345,7.755542,6.154984,5.757781,6.198624,6.244526,5.833544,13.0162,11.75916,11.41272,16.87222,14.72417,12.82351,7.535229,6.248428,3.971016,10.61497,9.691273,8.825988,14.73153,12.41127,10.54357,14.50356,9.55593,9.050546,8.118106,7.359518,6.869484,10.05935,6.469266,4.669045,19/05/2012 00:00:00
266305,6.326817,9.711744,9.410431,10.3329,9.951713,8.777937,10.67409,10.29154,9.519063,9.381789,8.373973,6.889821,9.025905,7.68145,8.512659,7.345325,6.894455,8.073712,11.12439,10.1956,9.517005,9.94609,9.315124,9.114734,11.68999,9.736081,9.266235,8.041813,7.207819,6.335354,8.242842,9.003324,7.909358,9.27483,5.687366,3.610363,8.302217,7.011038,6.869413,6.68197,5.294471,7.452402,7.485273,5.963918,5.574347,5.810596,6.147573,5.853082,13.12059,11.70732,11.28313,17.14514,15.01862,13.10586,7.413392,6.019886,3.666141,10.77117,9.920036,8.914414,15.89638,13.06053,10.86476,14.34976,9.332814,8.825584,7.820741,7.0391,6.547748,9.892415,7.14519,5.010808,19/05/2012 01:00:00
266306,6.9437,9.612604,8.99646,9.587939,9.508601,8.007411,10.35427,10.19375,9.442689,8.900486,8.013347,6.57369,8.416074,7.881803,8.295768,7.49012,7.352453,8.289987,10.95547,9.897985,9.251792,9.759692,9.333656,9.128367,11.4769,9.488607,9.024239,7.708336,6.651701,6.084732,8.122025,8.78676,7.609473,8.775332,5.641609,3.80346,8.122455,6.936264,6.756763,6.287754,5.433301,7.774832,7.25388,5.74431,5.392484,5.168927,6.01016,5.916477,13.0618,11.52671,11.02959,17.32908,15.09452,13.13243,7.571077,6.081669,3.875904,10.94086,10.11089,8.952643,16.82594,13.65564,11.17265,14.09896,9.101873,8.627752,7.309276,6.638512,6.246848,9.996674,7.556418,5.602659,19/05/2012 02:00:00
266307,7.496438,9.230644,8.585375,8.581577,8.670924,7.264814,10.15104,10.12058,9.368413,7.997293,7.502213,6.190351,7.720515,8.148956,7.94558,7.78501,7.893393,8.647986,10.72466,9.749734,9.114201,9.451211,9.199162,8.986159,11.48061,9.119006,8.716604,7.269859,6.016402,5.82174,8.0573,8.588868,7.365379,8.089916,5.580739,4.057488,7.849983,6.78407,6.615261,5.752026,5.629502,7.899573,6.919796,5.434582,5.138784,4.647844,5.88902,5.969133,12.88362,11.26408,10.65086,17.48706,15.03347,12.91216,7.770913,6.201023,4.252819,11.1548,10.21772,8.946544,17.49155,14.26119,11.43079,13.80478,8.847647,8.424538,6.663815,6.206938,5.864598,9.992338,7.857923,6.278874,19/05/2012 03:00:00
266308,7.744636,8.883744,8.315939,7.689152,7.557416,6.739632,10.01515,9.941398,9.219466,7.180435,6.869815,5.840755,7.101321,8.36273,7.534583,8.113718,8.277985,8.871754,10.36414,9.695068,9.06323,8.675498,8.350026,7.893764,11.77782,8.689277,8.327166,6.886311,5.37901,5.656143,8.042883,8.46209,7.228033,7.490146,5.500742,4.333404,7.305212,6.359449,6.133988,5.225593,5.847081,7.865725,6.50339,5.025125,4.593531,4.3627,5.664739,5.726917,12.55546,10.93644,10.22955,17.67324,15.0237,12.71962,7.881145,6.210871,4.48569,11.14993,10.09234,8.729211,17.88853,14.80868,11.67748,13.55715,8.423811,8.129475,6.041413,5.644061,5.139268,9.935439,7.951815,6.70582,19/05/2012 04:00:00
266309,7.260474,8.430844,7.973658,6.499372,6.225577,6.338536,9.314834,9.145091,8.458425,6.514294,6.068432,5.460598,6.635097,8.248652,7.046088,8.173766,8.179276,8.359146,9.822555,9.262322,8.893857,7.639087,6.893949,6.151687,12.24973,8.364456,8.080371,6.412505,4.832196,5.707085,7.95859,8.33765,7.067722,6.75862,5.202976,4.344347,6.01237,5.141015,4.729686,4.903222,6.061942,7.687013,6.040421,4.36494,3.750418,4.359019,5.127207,4.882143,11.98,10.46337,9.703834,17.79328,15.08585,12.85779,7.822349,6.008369,4.369617,10.30133,9.006409,7.646207,18.10395,15.17218,11.94001,13.34024,7.895744,7.810205,5.215571,4.62824,3.768006,9.850638,7.414015,6.129005,19/05/2012 05:00:00
266310,6.00644,7.162183,6.798251,4.848976,4.576854,4.955866,8.037577,7.391971,6.764375,5.344184,4.763078,4.360953,5.819855,6.949184,5.729183,7.672815,7.495746,7.259476,9.347061,8.508684,8.583902,6.81305,5.934168,5.304851,12.74944,8.298208,8.079551,5.737614,4.369136,5.696831,7.649068,7.974009,6.687225,5.187868,4.091471,3.512129,4.219495,3.641019,3.466604,4.591245,5.59665,6.620588,5.38258,3.610273,3.038878,4.742433,4.355974,4.124669,11.1697,9.807363,9.019772,17.71105,15.18002,13.32283,7.383047,5.506583,4.022293,9.026204,7.252056,5.903572,18.29414,15.38635,12.17885,13.08839,7.44983,7.546008,3.882569,3.477911,2.614584,9.559766,6.737814,5.210336,19/05/2012 06:00:00
266311,4.803444,5.747445,5.298814,3.49266,3.453094,3.469511,6.882817,5.743271,5.227393,3.583664,3.10251,2.957188,4.438632,5.216194,4.16581,7.191803,6.939769,6.592809,9.038177,7.700552,8.444224,6.260522,5.646423,5.284024,13.35447,8.593245,8.304775,4.944503,3.73428,5.143502,7.291077,7.633197,6.252279,4.544673,3.563274,3.144267,3.508261,3.131494,3.233951,3.365229,4.355516,5.392631,4.439181,2.941179,2.481376,5.144571,3.846699,3.885925,10.24102,9.119258,8.374663,17.51439,15.26176,13.81967,6.719271,4.867817,3.667365,8.424127,6.45236,5.14446,18.40384,15.57426,12.46314,12.78057,7.16969,7.33876,3.02155,3.14319,2.441875,9.238546,6.727992,5.17175,19/05/2012 07:00:00
266312,4.20255,5.125639,4.727318,2.776299,3.147757,3.303831,6.202403,4.957458,4.54444,2.397822,2.04552,2.162528,3.815699,4.580981,3.71626,7.110995,6.761936,6.41316,8.72086,7.00927,8.245264,5.825611,5.474418,5.306726,14.03956,9.133039,8.803638,4.366089,3.433349,4.680875,7.174971,7.502316,5.950271,5.248254,3.99329,3.452645,3.907041,3.299121,3.188313,2.18867,3.679191,5.062973,3.440317,2.305735,1.963579,5.326687,3.603589,3.696366,9.283885,8.389906,7.795495,17.33451,15.24284,14.11239,5.876629,4.184903,3.197679,8.381632,6.602271,5.41303,18.28128,15.77886,12.78382,12.3498,7.086942,7.260067,3.289034,3.56885,2.844402,8.988374,7.398894,6.124435,19/05/2012 08:00:00
266313,3.830626,4.845253,4.803751,2.492162,3.236421,3.865579,6.007501,4.852521,4.463785,2.303801,1.954842,2.048641,4.176483,4.84307,4.014214,7.131663,6.620981,6.27282,8.472665,6.510714,7.708207,5.436584,5.251912,5.246903,14.62259,9.675375,9.429854,4.247521,3.730767,4.71164,7.169457,7.338746,5.684289,5.533765,4.086473,3.397528,4.168311,3.360052,2.999859,1.97663,3.836756,5.08342,2.696061,1.851424,1.597213,5.260961,3.252054,3.435708,8.307895,7.584736,7.220163,17.10591,15.09762,14.29017,5.082902,3.633965,2.699239,8.311402,6.7511,5.633772,17.90779,15.87663,13.07254,11.80239,7.10227,7.316014,4.05976,4.21391,3.317303,8.841577,7.982958,7.03035,19/05/2012 09:00:00
266314,3.178979,4.499183,4.729517,2.439941,3.443915,4.536463,6.040712,5.185431,4.694914,2.705713,2.476132,2.557487,4.468141,5.318944,4.203634,7.136171,6.439277,6.164563,8.279325,6.17034,7.149207,5.036573,4.956073,5.052273,15.04925,10.05506,9.865457,4.443072,3.955144,4.809547,7.150959,7.156634,5.513593,5.527935,4.060187,3.335471,4.195317,3.331245,2.77901,2.162776,4.125935,5.152115,2.267936,1.687191,1.440061,4.868905,2.922073,3.294493,7.34491,6.798196,6.67529,16.70328,14.85743,14.50183,4.641155,3.291161,2.342097,8.162343,6.805318,5.729733,17.4791,15.79415,13.32518,11.27291,7.017312,7.312634,4.942207,4.806162,3.566681,8.709798,8.047223,7.172669,19/05/2012 10:00:00
266315,2.581743,3.99332,4.316472,2.46856,3.531363,4.723968,6.05985,5.419066,4.880387,3.195343,3.131021,3.30892,4.452312,5.429995,3.954099,7.014408,6.15974,5.88547,7.943834,5.922063,6.661115,4.54094,4.546112,4.708701,15.22445,10.19684,9.982746,4.774497,3.974223,4.89871,7.127254,6.970469,5.497758,5.578164,4.066442,3.321799,4.111758,3.278269,2.570694,2.585763,4.107224,5.083082,2.079813,1.715001,1.415451,4.450909,2.767132,3.270796,6.494062,6.096578,6.152423,16.2687,14.58887,14.57794,4.239958,2.913276,2.191225,8.005953,6.828083,5.831033,17.25668,15.59467,13.45546,10.83397,6.789887,7.148971,5.668927,5.083652,3.708727,8.476953,8.019802,7.438108,19/05/2012 11:00:00
266316,2.575466,3.544608,3.8113,2.551545,3.552758,4.551892,5.941272,5.394841,4.925368,3.580366,3.649238,3.991827,4.0683,5.053784,3.54073,6.813352,5.786966,5.405405,7.455014,5.663267,6.2285,4.158307,4.030612,4.242541,15.26647,10.17926,9.919706,5.096539,4.066526,5.07094,7.078466,6.807596,5.546334,5.645604,4.083213,3.366039,4.030132,3.257038,2.373761,2.967981,3.67943,4.804934,1.971388,1.802519,1.475257,4.073479,2.695126,3.273566,5.724569,5.51665,5.630303,16.04204,14.38749,14.46226,3.605276,2.447057,2.21102,7.848304,6.761236,5.916971,17.1944,15.36996,13.43203,10.40013,6.489028,6.881829,5.992166,5.401963,3.977216,8.165022,7.910096,7.790507,19/05/2012 12:00:00
266317,3.221447,2.966993,3.195544,2.658924,3.348901,4.222096,5.651262,5.250762,4.917158,3.880752,4.071552,4.437226,3.447913,4.499331,3.221223,6.593176,5.525403,4.964154,6.75553,5.174237,5.781136,3.920961,3.549593,3.745914,15.26212,10.08093,9.789469,5.353409,4.388434,5.391502,7.03234,6.672257,5.604601,5.604494,4.090415,3.413252,4.063861,3.307194,2.25261,3.365051,3.308626,4.352352,1.913922,1.929569,1.574827,3.596314,2.653612,3.398725,4.981393,5.005165,5.08533,16.0784,14.22417,14.23134,2.969528,2.130749,2.400947,7.709225,6.611452,5.958137,17.10354,15.12089,13.29858,9.879422,6.170105,6.539115,6.257347,5.963151,4.358712,7.884628,7.599429,7.672247,19/05/2012 13:00:00
266318,4.245269,2.131908,2.476571,2.574137,2.836663,3.649779,5.188838,5.022991,4.896136,4.267043,4.450955,4.675492,2.910982,3.996749,2.996703,6.38849,5.474577,4.70195,6.051326,4.535327,5.292147,3.63443,3.163004,3.284465,15.14156,9.905415,9.581929,5.65057,4.919641,5.707247,7.051451,6.568792,5.705852,5.568405,4.10816,3.431674,4.224586,3.423836,2.322157,3.841504,3.152334,3.865721,1.902951,2.046187,1.652478,3.064005,2.650734,3.583281,4.293947,4.525972,4.539933,16.16508,14.01699,13.93396,2.43719,2.019988,2.674955,7.549222,6.46454,5.99411,16.99992,14.85379,13.14359,9.215911,5.846746,6.151465,6.663915,6.34485,4.767318,7.748188,7.088332,7.341197,19/05/2012 14:00:00
266319,4.784855,1.708685,2.06043,2.228527,2.166554,3.021669,4.813877,4.809856,4.874473,4.697678,4.777315,4.886227,2.650769,3.531367,2.800328,6.234617,5.418452,4.560025,5.445625,3.92288,4.869053,3.499539,2.848396,2.804648,14.84949,9.595629,9.26357,6.115939,5.462882,5.82613,7.152795,6.519707,5.900468,5.66785,4.248375,3.52439,4.453413,3.677781,2.641383,4.184899,3.169285,3.424657,1.949821,2.170429,1.751608,2.562413,2.710608,3.624508,3.685701,4.053374,3.973092,16.05509,13.75808,13.65346,2.002692,1.975402,2.827609,7.41518,6.421889,6.098899,16.88072,14.57655,12.93269,8.420724,5.48844,5.720655,6.757722,6.373474,5.131452,7.713953,6.596713,6.969465,19/05/2012 15:00:00
266320,4.871638,2.175894,2.082733,1.759487,1.735447,2.484376,4.63267,4.723162,4.908234,4.872054,4.988384,5.111514,2.602003,3.055156,2.651591,6.184593,5.228577,4.397952,5.122374,3.624424,4.610955,3.614638,2.629623,2.315516,14.43922,9.157159,8.832918,6.505969,5.810052,5.782797,7.295155,6.539777,6.175198,5.800343,4.483778,3.736662,4.639991,3.993376,3.105235,4.294338,3.386647,3.140996,2.077584,2.306591,1.850997,2.199734,2.852459,3.534483,3.225924,3.598582,3.384561,15.75992,13.45005,13.35641,1.789898,1.944268,2.943758,7.359031,6.488332,6.245804,16.66607,14.23635,12.57706,7.6078,5.135271,5.277661,6.564815,6.31519,5.29476,7.450403,6.201944,6.439283,19/05/2012 16:00:00
266321,4.956704,3.073452,2.498236,1.623029,1.593786,2.12478,4.622328,4.76077,5.176095,4.894695,5.132318,5.356688,2.638578,2.571376,2.618457,6.236683,5.008567,4.196589,5.275532,3.724104,4.454453,3.901002,2.649636,2.065431,14.06084,8.642239,8.313737,6.579337,6.119748,5.738517,7.43502,6.631969,6.543705,5.967407,4.680919,3.88755,4.835557,4.218894,3.549321,4.351066,3.751146,3.121267,2.257592,2.421742,1.897934,2.134578,3.055578,3.512626,3.168604,3.291423,2.84382,15.42932,13.13206,13.01548,1.738254,2.048455,3.163164,7.40138,6.609511,6.433007,16.34048,13.82869,12.0977,6.923598,4.873325,4.819293,6.182015,6.147913,5.355576,6.749452,5.803318,5.907749,19/05/2012 17:00:00
266322,5.411466,4.303985,3.507595,1.971405,1.781229,2.033773,5.024539,5.163901,5.941168,5.073048,5.460919,5.845618,2.7838,2.150022,2.800291,6.297846,4.936492,4.219679,5.672835,3.938947,4.519086,4.561352,3.102774,2.198492,13.71629,8.120242,7.821282,6.556832,6.583012,5.828666,7.555296,6.794718,6.978418,6.405069,4.946465,4.081768,5.479179,4.636196,4.029898,4.734778,4.336727,3.471126,2.552163,2.568594,1.99092,2.270009,3.304594,3.57448,3.655219,3.240508,2.492515,15.02715,12.79487,12.662,1.910676,2.392127,3.455531,7.785606,7.037169,6.921277,15.95318,13.38214,11.5069,6.48122,4.680634,4.399601,5.643936,5.85008,5.396183,6.173093,5.527713,5.611749,19/05/2012 18:00:00
266323,6.512343,6.090088,4.988576,2.415402,2.225859,2.280495,5.84648,5.998868,7.161788,5.64843,6.145758,6.692934,3.275592,2.088853,3.388315,6.318959,5.167606,4.783784,6.509514,4.313044,4.760032,5.439408,3.81206,2.539603,13.389,7.757473,7.484101,6.737473,7.194033,6.088303,7.659649,7.030116,7.325294,6.986475,5.331377,4.463653,6.534178,5.365889,4.540215,5.476636,5.266595,4.394655,3.026309,2.822838,2.322503,2.556486,3.695353,3.722483,4.192743,3.266968,2.445566,14.70611,12.50342,12.29797,2.290925,2.847409,3.75269,8.59195,7.88072,7.74552,15.4975,12.85233,10.82438,6.255137,4.680179,4.359762,5.223163,5.71081,5.442263,6.174817,5.709968,5.798932,19/05/2012 19:00:00
266324,7.793654,7.629175,6.562241,3.007843,2.673918,2.8125,6.826808,6.983726,8.331021,6.63777,6.886333,7.650755,4.046867,2.601701,4.275929,6.298628,5.452041,5.590448,7.4978,4.648145,4.846045,6.199195,4.391446,3.040261,13.00757,7.529406,7.245641,7.181933,7.818658,6.364935,7.949677,7.453778,7.571257,7.509796,5.656909,4.844833,7.393037,6.026772,4.941686,6.284773,6.393493,5.858449,3.525075,3.213232,2.798467,3.013954,4.088099,3.934794,4.352284,3.181249,2.630739,14.66356,12.34955,12.00409,2.67872,3.265423,4.126818,9.44732,8.718314,8.424707,15.04857,12.31626,10.20667,6.243403,4.888832,4.622649,5.03953,5.721999,5.523947,6.011055,6.134028,6.405261,19/05/2012 20:00:00
266325,8.87603,8.477826,7.732124,3.660724,3.126158,3.276329,7.619594,7.812271,9.105577,7.657001,7.391428,8.366195,4.80984,3.458116,5.261962,6.12959,5.431999,6.013221,7.995079,4.87168,4.82495,6.781739,4.781672,3.66779,12.59727,7.26378,7.014117,7.6156,8.125453,6.452103,8.551235,8.065794,7.724417,7.930799,5.829247,5.140153,7.992612,6.510159,5.210384,6.913055,7.213333,7.300082,3.862075,3.584657,3.239399,3.265051,4.094125,3.979161,4.18694,2.973647,2.863645,14.80823,12.29842,11.79032,2.905596,3.480369,4.530351,10.11802,9.243404,8.701932,14.6898,11.90418,9.725657,6.434158,5.020291,4.729925,4.940888,5.793088,5.494582,5.382463,6.264699,6.830262,19/05/2012 21:00:00
266326,9.503631,8.770371,8.29681,3.939728,3.3633,3.485877,8.15534,8.333425,9.464471,8.249413,7.840014,8.588245,5.429531,4.301492,6.136079,5.716721,5.234573,5.919111,8.179906,5.255691,4.85499,7.25521,4.978288,4.279146,12.25363,6.947638,6.71265,7.856009,8.013766,6.393705,9.114167,8.513079,7.807784,8.244393,5.98811,5.406548,8.421721,6.936243,5.428129,7.472742,7.559318,8.065963,4.05502,3.792566,3.535788,3.304798,3.719291,3.825494,3.9475,3.007993,3.083872,15.05461,12.30606,11.58159,2.955988,3.492882,4.66535,10.54891,9.484292,8.716704,14.37144,11.60624,9.319067,6.773698,4.901041,4.642889,4.888357,5.841455,5.386893,5.090453,6.190619,6.910201,19/05/2012 22:00:00
266327,9.659569,8.657465,8.316565,3.866176,3.379454,3.604472,8.500248,8.631951,9.410015,8.448101,8.251855,8.48703,5.694023,4.978856,6.635027,5.120689,5.064509,5.650252,8.285157,5.43544,5.065992,7.666337,4.981383,4.785771,11.95896,6.648748,6.379332,7.974826,7.724781,6.313595,9.360243,8.658997,7.87614,8.417161,6.188691,5.674906,8.673713,7.238747,5.628239,7.962293,7.703254,8.115897,3.915238,3.831481,3.669978,3.188748,3.222293,3.753729,3.807148,3.689126,3.41371,15.17203,12.38078,11.4634,2.980451,3.45848,4.489965,10.68809,9.51259,8.61374,14.10657,11.34509,8.937429,6.991488,4.671286,4.521227,4.884327,5.747775,5.293088,5.345171,6.11395,6.954352,19/05/2012 23:00:00
266328,9.629149,8.410846,7.918941,3.715332,3.441278,3.764709,8.746284,8.732532,9.04451,8.538379,8.408974,8.356058,5.777661,5.562536,6.722095,4.572599,4.889013,5.471908,8.326886,5.315219,5.1654,7.75632,4.883378,5.129647,11.70033,6.432868,6.042258,8.059709,7.409436,6.186546,9.365002,8.632771,7.822521,8.406861,6.324781,5.923217,8.787176,7.300331,5.764457,8.223992,7.812795,7.841767,3.366896,3.770892,3.852742,2.710765,2.826052,3.910362,3.75632,4.493747,3.880181,15.04982,12.50532,11.49754,3.141116,3.37316,4.200078,10.68553,9.470555,8.430118,13.89186,11.0905,8.520456,6.879841,4.480658,4.432562,4.84078,5.585471,5.122597,5.812454,6.118778,7.002932,20/05/2012 00:00:00
