"Dim1","Dim2","Dim3","Dim4","Dim5","Dim6","Dim7","Val"
"ScenarioResults_271_360","Scenario313","2045","POLAND","PL","AVERAGE","Money_per_MWh",58.2712794794853
"ScenarioResults_271_360","Scenario313","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",57.5301881929639
"ScenarioResults_271_360","Scenario313","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.504226631831
"ScenarioResults_271_360","Scenario314","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",48.5378030924699
"ScenarioResults_271_360","Scenario314","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",48.2403937881741
"ScenarioResults_271_360","Scenario314","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.3394671311036
"ScenarioResults_271_360","Scenario314","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.4888057805347
"ScenarioResults_271_360","Scenario314","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",46.4668896695266
"ScenarioResults_271_360","Scenario314","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",55.2080650385231
"ScenarioResults_271_360","Scenario314","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",54.4589995875764
"ScenarioResults_271_360","Scenario314","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.4331215020403
"ScenarioResults_271_360","Scenario314","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.8098702359109
"ScenarioResults_271_360","Scenario314","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.2737756131687
"ScenarioResults_271_360","Scenario314","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.8786810171886
"ScenarioResults_271_360","Scenario314","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.726414151157
"ScenarioResults_271_360","Scenario314","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8912448288554
"ScenarioResults_271_360","Scenario314","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",40.2698108187257
"ScenarioResults_271_360","Scenario314","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.9749236056155
"ScenarioResults_271_360","Scenario314","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",47.3532545561876
"ScenarioResults_271_360","Scenario314","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",49.4294362148663
"ScenarioResults_271_360","Scenario314","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.6007538949995
"ScenarioResults_271_360","Scenario314","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.4255531480554
"ScenarioResults_271_360","Scenario314","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.9617018737795
"ScenarioResults_271_360","Scenario314","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.9842084406354
"ScenarioResults_271_360","Scenario314","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.4757653287038
"ScenarioResults_271_360","Scenario314","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",57.2519653124172
"ScenarioResults_271_360","Scenario314","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.591670671927
"ScenarioResults_271_360","Scenario314","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",44.339037560899
"ScenarioResults_271_360","Scenario314","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",52.1692938454043
"ScenarioResults_271_360","Scenario314","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",64.7571037768918
"ScenarioResults_271_360","Scenario314","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",68.1331399264177
"ScenarioResults_271_360","Scenario314","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",49.0403764165464
"ScenarioResults_271_360","Scenario314","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.6138374590448
"ScenarioResults_271_360","Scenario314","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",67.7245642081016
"ScenarioResults_271_360","Scenario314","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.883626433935
"ScenarioResults_271_360","Scenario314","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.506592291663
"ScenarioResults_271_360","Scenario314","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",70.3342375127596
"ScenarioResults_271_360","Scenario314","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",46.8454665035613
"ScenarioResults_271_360","Scenario314","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",49.7639640663254
"ScenarioResults_271_360","Scenario314","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",55.8795018539164
"ScenarioResults_271_360","Scenario314","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",61.3763441875039
"ScenarioResults_271_360","Scenario314","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",66.1840149467764
"ScenarioResults_271_360","Scenario314","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.8242485970421
"ScenarioResults_271_360","Scenario314","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.9231213259725
"ScenarioResults_271_360","Scenario314","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.7966876842208
"ScenarioResults_271_360","Scenario314","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",46.3195511316892
"ScenarioResults_271_360","Scenario314","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",48.0344031925335
"ScenarioResults_271_360","Scenario314","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",41.5959332989309
"ScenarioResults_271_360","Scenario314","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",39.4629693180642
"ScenarioResults_271_360","Scenario314","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",44.7195187869708
"ScenarioResults_271_360","Scenario314","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",54.9312867021122
"ScenarioResults_271_360","Scenario314","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",58.7327350664522
"ScenarioResults_271_360","Scenario314","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",44.2042513305249
"ScenarioResults_271_360","Scenario314","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",58.1841678780655
"ScenarioResults_271_360","Scenario314","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.2913582171867
"ScenarioResults_271_360","Scenario314","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.7757545298237
"ScenarioResults_271_360","Scenario314","2045","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.8404233080751
"ScenarioResults_271_360","Scenario314","2045","NETHERLANDS","NL","AVERAGE","Money_per_MWh",57.8341585448291
"ScenarioResults_271_360","Scenario314","2045","SWEDEN","SE1","AVERAGE","Money_per_MWh",41.3080733291026
"ScenarioResults_271_360","Scenario314","2045","SWEDEN","SE2","AVERAGE","Money_per_MWh",44.4051199516344
"ScenarioResults_271_360","Scenario314","2045","SWEDEN","SE3","AVERAGE","Money_per_MWh",50.2975627406542
"ScenarioResults_271_360","Scenario314","2045","SWEDEN","SE4","AVERAGE","Money_per_MWh",54.2192876715289
"ScenarioResults_271_360","Scenario314","2045","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",53.4984542021805
"ScenarioResults_271_360","Scenario314","2045","POLAND","PL","AVERAGE","Money_per_MWh",58.2694853931001
"ScenarioResults_271_360","Scenario314","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",57.5344300579617
"ScenarioResults_271_360","Scenario314","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.5046444595644
"ScenarioResults_271_360","Scenario315","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",47.8137191568188
"ScenarioResults_271_360","Scenario315","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",47.4778746776846
"ScenarioResults_271_360","Scenario315","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.1924896459345
"ScenarioResults_271_360","Scenario315","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.2924590351455
"ScenarioResults_271_360","Scenario315","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",45.7973630915712
"ScenarioResults_271_360","Scenario315","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",54.0788912201903
"ScenarioResults_271_360","Scenario315","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",54.8033813923755
"ScenarioResults_271_360","Scenario315","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.1545928314915
"ScenarioResults_271_360","Scenario315","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.6838611288393
"ScenarioResults_271_360","Scenario315","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",55.8938111852015
"ScenarioResults_271_360","Scenario315","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.5644683847261
"ScenarioResults_271_360","Scenario315","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.3744345854451
"ScenarioResults_271_360","Scenario315","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8583548222418
"ScenarioResults_271_360","Scenario315","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",39.9715596944684
"ScenarioResults_271_360","Scenario315","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.6414150294926
"ScenarioResults_271_360","Scenario315","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",46.4795612072952
"ScenarioResults_271_360","Scenario315","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",48.8474982184905
"ScenarioResults_271_360","Scenario315","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.5599787716243
"ScenarioResults_271_360","Scenario315","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.3509620343732
"ScenarioResults_271_360","Scenario315","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.8927630447355
"ScenarioResults_271_360","Scenario315","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.7207914139553
"ScenarioResults_271_360","Scenario315","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.0825745739743
"ScenarioResults_271_360","Scenario315","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",56.3129624146175
"ScenarioResults_271_360","Scenario315","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.0561967445729
"ScenarioResults_271_360","Scenario315","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",43.4778699860744
"ScenarioResults_271_360","Scenario315","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",51.7788840580262
"ScenarioResults_271_360","Scenario315","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",60.1101370856011
"ScenarioResults_271_360","Scenario315","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",62.9213746623845
"ScenarioResults_271_360","Scenario315","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",47.6980206439531
"ScenarioResults_271_360","Scenario315","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.0319031356368
"ScenarioResults_271_360","Scenario315","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",66.8329174195277
"ScenarioResults_271_360","Scenario315","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.4325936326032
"ScenarioResults_271_360","Scenario315","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.1113551693267
"ScenarioResults_271_360","Scenario315","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",69.4709700261088
"ScenarioResults_271_360","Scenario315","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",45.7956502852231
"ScenarioResults_271_360","Scenario315","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",48.0717171866631
"ScenarioResults_271_360","Scenario315","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",54.0297673696687
"ScenarioResults_271_360","Scenario315","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",59.8328216245495
"ScenarioResults_271_360","Scenario315","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",65.6178976361187
"ScenarioResults_271_360","Scenario315","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.6409461919125
"ScenarioResults_271_360","Scenario315","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.2641873252508
"ScenarioResults_271_360","Scenario315","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.3448601820342
"ScenarioResults_271_360","Scenario315","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",45.012292535637
"ScenarioResults_271_360","Scenario315","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",46.1810605069228
"ScenarioResults_271_360","Scenario315","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",40.5531997959066
"ScenarioResults_271_360","Scenario315","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",38.4639129105536
"ScenarioResults_271_360","Scenario315","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",43.4599525048006
"ScenarioResults_271_360","Scenario315","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",50.2507105192715
"ScenarioResults_271_360","Scenario315","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",52.1659314929543
"ScenarioResults_271_360","Scenario315","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",43.2051130028868
"ScenarioResults_271_360","Scenario315","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",57.7488328043043
"ScenarioResults_271_360","Scenario315","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",55.6013455863276
"ScenarioResults_271_360","Scenario315","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.6365323535229
"ScenarioResults_271_360","Scenario315","2045","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.5830310906107
"ScenarioResults_271_360","Scenario315","2045","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.3228132265157
"ScenarioResults_271_360","Scenario315","2045","SWEDEN","SE1","AVERAGE","Money_per_MWh",40.1811259547969
"ScenarioResults_271_360","Scenario315","2045","SWEDEN","SE2","AVERAGE","Money_per_MWh",43.2613613175738
"ScenarioResults_271_360","Scenario315","2045","SWEDEN","SE3","AVERAGE","Money_per_MWh",49.0849355841459
"ScenarioResults_271_360","Scenario315","2045","SWEDEN","SE4","AVERAGE","Money_per_MWh",51.8959374623148
"ScenarioResults_271_360","Scenario315","2045","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",52.9400252263992
"ScenarioResults_271_360","Scenario315","2045","POLAND","PL","AVERAGE","Money_per_MWh",57.7141258740571
"ScenarioResults_271_360","Scenario315","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",56.9945150301171
"ScenarioResults_271_360","Scenario315","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.3692781356586
"ScenarioResults_271_360","Scenario316","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",47.7558169914744
"ScenarioResults_271_360","Scenario316","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",47.428972659194
"ScenarioResults_271_360","Scenario316","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.156798141801
"ScenarioResults_271_360","Scenario316","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.2522845831397
"ScenarioResults_271_360","Scenario316","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",45.7445869413344
"ScenarioResults_271_360","Scenario316","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",53.9928694498666
"ScenarioResults_271_360","Scenario316","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",54.4926900272248
"ScenarioResults_271_360","Scenario316","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.0979344611563
"ScenarioResults_271_360","Scenario316","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.6337659723372
"ScenarioResults_271_360","Scenario316","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",55.8419796984937
"ScenarioResults_271_360","Scenario316","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.530979692355
"ScenarioResults_271_360","Scenario316","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.3254998755962
"ScenarioResults_271_360","Scenario316","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8337259171572
"ScenarioResults_271_360","Scenario316","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",39.9025462692613
"ScenarioResults_271_360","Scenario316","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.5447547570012
"ScenarioResults_271_360","Scenario316","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",46.3922241998636
"ScenarioResults_271_360","Scenario316","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",48.7380909087282
"ScenarioResults_271_360","Scenario316","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.5495640770157
"ScenarioResults_271_360","Scenario316","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.3379889617525
"ScenarioResults_271_360","Scenario316","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.8798028528515
"ScenarioResults_271_360","Scenario316","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.6932530581109
"ScenarioResults_271_360","Scenario316","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.0703650664393
"ScenarioResults_271_360","Scenario316","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",56.3146276966872
"ScenarioResults_271_360","Scenario316","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.0307817864309
"ScenarioResults_271_360","Scenario316","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",43.5031745994507
"ScenarioResults_271_360","Scenario316","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",51.749008646033
"ScenarioResults_271_360","Scenario316","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",60.061729407278
"ScenarioResults_271_360","Scenario316","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",62.8795949427101
"ScenarioResults_271_360","Scenario316","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",47.6804775105053
"ScenarioResults_271_360","Scenario316","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.0162756746642
"ScenarioResults_271_360","Scenario316","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",66.8285280300663
"ScenarioResults_271_360","Scenario316","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.4384517472915
"ScenarioResults_271_360","Scenario316","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.1104258525972
"ScenarioResults_271_360","Scenario316","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",69.4896598479524
"ScenarioResults_271_360","Scenario316","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",45.7796749441991
"ScenarioResults_271_360","Scenario316","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",48.0326397480057
"ScenarioResults_271_360","Scenario316","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",53.9891535271079
"ScenarioResults_271_360","Scenario316","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",59.8275453044775
"ScenarioResults_271_360","Scenario316","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",65.6464609719243
"ScenarioResults_271_360","Scenario316","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.6692192255714
"ScenarioResults_271_360","Scenario316","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.2969835185395
"ScenarioResults_271_360","Scenario316","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.3523053028447
"ScenarioResults_271_360","Scenario316","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",45.0095080706649
"ScenarioResults_271_360","Scenario316","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",46.1950976275035
"ScenarioResults_271_360","Scenario316","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",40.5721290570371
"ScenarioResults_271_360","Scenario316","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",38.5199970063587
"ScenarioResults_271_360","Scenario316","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",43.4639032104926
"ScenarioResults_271_360","Scenario316","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",50.2791245615516
"ScenarioResults_271_360","Scenario316","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",52.1247527030161
"ScenarioResults_271_360","Scenario316","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",43.2746590915955
"ScenarioResults_271_360","Scenario316","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",57.7578722780127
"ScenarioResults_271_360","Scenario316","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",55.6024539783364
"ScenarioResults_271_360","Scenario316","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.6513579304665
"ScenarioResults_271_360","Scenario316","2045","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.5999177170739
"ScenarioResults_271_360","Scenario316","2045","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.35990008662
"ScenarioResults_271_360","Scenario316","2045","SWEDEN","SE1","AVERAGE","Money_per_MWh",40.2085496447634
"ScenarioResults_271_360","Scenario316","2045","SWEDEN","SE2","AVERAGE","Money_per_MWh",43.3139368930359
"ScenarioResults_271_360","Scenario316","2045","SWEDEN","SE3","AVERAGE","Money_per_MWh",49.1391174132731
"ScenarioResults_271_360","Scenario316","2045","SWEDEN","SE4","AVERAGE","Money_per_MWh",51.8925566244885
"ScenarioResults_271_360","Scenario316","2045","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",52.9470959601452
"ScenarioResults_271_360","Scenario316","2045","POLAND","PL","AVERAGE","Money_per_MWh",57.7054812280814
"ScenarioResults_271_360","Scenario316","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",57.0029796662192
"ScenarioResults_271_360","Scenario316","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.3814863443924
"ScenarioResults_271_360","Scenario317","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",48.3081352750872
"ScenarioResults_271_360","Scenario317","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",47.958931009561
"ScenarioResults_271_360","Scenario317","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.2219029083362
"ScenarioResults_271_360","Scenario317","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.3169056267647
"ScenarioResults_271_360","Scenario317","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",46.2575617116659
"ScenarioResults_271_360","Scenario317","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",54.7814737272504
"ScenarioResults_271_360","Scenario317","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",54.4442997283471
"ScenarioResults_271_360","Scenario317","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.1737531198086
"ScenarioResults_271_360","Scenario317","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.6289465733547
"ScenarioResults_271_360","Scenario317","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.0051578000982
"ScenarioResults_271_360","Scenario317","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.651373344319
"ScenarioResults_271_360","Scenario317","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.4609196992184
"ScenarioResults_271_360","Scenario317","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8501752280684
"ScenarioResults_271_360","Scenario317","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",39.9891425840119
"ScenarioResults_271_360","Scenario317","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.659220424682
"ScenarioResults_271_360","Scenario317","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",47.0367571147858
"ScenarioResults_271_360","Scenario317","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",49.1335360834881
"ScenarioResults_271_360","Scenario317","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.5864357482373
"ScenarioResults_271_360","Scenario317","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.3168299744584
"ScenarioResults_271_360","Scenario317","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.9118325052634
"ScenarioResults_271_360","Scenario317","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.7982970071382
"ScenarioResults_271_360","Scenario317","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.1651472817436
"ScenarioResults_271_360","Scenario317","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",56.9524115401866
"ScenarioResults_271_360","Scenario317","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.3783330989778
"ScenarioResults_271_360","Scenario317","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",43.8664291014134
"ScenarioResults_271_360","Scenario317","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",51.9000588046914
"ScenarioResults_271_360","Scenario317","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",62.3570380655287
"ScenarioResults_271_360","Scenario317","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",66.4571938694787
"ScenarioResults_271_360","Scenario317","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",48.577009656048
"ScenarioResults_271_360","Scenario317","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.3134316897406
"ScenarioResults_271_360","Scenario317","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",67.2111840250863
"ScenarioResults_271_360","Scenario317","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.7266606469069
"ScenarioResults_271_360","Scenario317","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.3528102831307
"ScenarioResults_271_360","Scenario317","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",69.9859298248614
"ScenarioResults_271_360","Scenario317","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",46.4741896719176
"ScenarioResults_271_360","Scenario317","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",48.9823026138524
"ScenarioResults_271_360","Scenario317","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",54.9909069363305
"ScenarioResults_271_360","Scenario317","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",60.5736726106285
"ScenarioResults_271_360","Scenario317","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",65.8828632817037
"ScenarioResults_271_360","Scenario317","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.7247994239212
"ScenarioResults_271_360","Scenario317","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.6002712505224
"ScenarioResults_271_360","Scenario317","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.6226984008787
"ScenarioResults_271_360","Scenario317","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",45.3491066997845
"ScenarioResults_271_360","Scenario317","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",46.5772766725516
"ScenarioResults_271_360","Scenario317","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",40.6090726769006
"ScenarioResults_271_360","Scenario317","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",38.7643369721737
"ScenarioResults_271_360","Scenario317","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",43.7881120279717
"ScenarioResults_271_360","Scenario317","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",51.2552633180667
"ScenarioResults_271_360","Scenario317","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",55.5188112239178
"ScenarioResults_271_360","Scenario317","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",43.5437227959044
"ScenarioResults_271_360","Scenario317","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",57.8196014044483
"ScenarioResults_271_360","Scenario317","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",55.7624112712221
"ScenarioResults_271_360","Scenario317","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.7489899184792
"ScenarioResults_271_360","Scenario317","2045","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.7023952887166
